id,scale,window,label,phase,n,overnight_log_pct,intraday_log_pct,total_log_pct,linked_overnight_pct,linked_intraday_pct,linked_total_pct,raw_overnight_log_pct,action_adjustment_log_pct,gross_rt_cash,rt_cash,rt_mean_pct,pt_cash,pt_mean_pct,cost_cash
D,0.12,full_2020,R,early,50,4.974072830666169,17.897384693417013,22.871457524083226,5.0998566869828945,19.598946496765272,25.698321367241704,4.974072830666169,0.0,-2290.0000000000027,-4083.6681064499244,-0.654254248072371,494.0430614500955,0.09194482230877714,1793.6681064499217
D,0.12,full_2020,R,middle,53,-1.8111887531285582,6.244076518368629,4.432887765240083,-1.794885306741561,6.443140565161124,4.532608275122793,-3.986133119260604,-2.1749443661320447,-729.999999999995,-2568.038943649915,-0.41425468468823623,-1108.7685713499293,-0.1546848851911468,1838.03894364992
D,0.12,full_2020,R,late,74,1.3012456464512914,-10.305443864047879,-9.004198217596553,1.3097486894105221,-9.792213574772715,-8.610718274322025,1.3012456464512914,0.0,1090.000000000005,-1240.6687295499041,-0.16594023611118128,-3419.579285449931,-0.427931866328206,2330.668729549909
D,0.12,full_2020,EDGE,ALL,1,1.4186846405281803,3.0039614824056073,4.422646122933775,1.4287957293138698,3.04953560371517,4.521902967498814,1.4186846405281803,0.0,-1969.9999999999989,-2086.9411112189846,-3.230558995695023,1852.074667719008,2.866988649719828,116.94111121898572
D,0.12,full_2020,EDGE,early,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0
D,0.12,full_2020,EDGE,middle,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0
D,0.12,full_2020,EDGE,late,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0
D,0.12,primary,U,ALL,51,16.978208975210222,81.23820537908854,98.2164143542988,18.504658938636286,125.32690070021413,167.0228751717885,15.825202853656467,-1.1530061215537553,-26240.000000000007,-29147.497874091852,-1.860714531841655,23319.39138009215,1.460667222742305,2907.4978740918514
D,0.12,primary,U,early,39,18.14183466928451,59.341205589861865,77.48304025914645,19.89166372044282,81.01542377950564,117.02240315985955,16.98882854773075,-1.1530061215537553,-15590.000000000007,-17737.837555470884,-1.7821872240825745,13434.372679971153,1.3800898715794223,2147.8375554708737
D,0.12,primary,U,middle,10,-1.512744086386707,19.024943925654753,17.512199839268032,-1.5013595914178832,20.955126960071997,19.139155560145262,-1.512744086386707,0.0,-8860.0,-9398.732815487989,-2.205596035412939,8316.840495488,1.8056891490106657,538.732815487989
D,0.12,primary,U,late,2,0.34911839231241903,2.8720558635719327,3.221174255884343,0.34972852038816626,2.913697085086724,3.2736156351791488,0.34911839231241903,0.0,-1789.9999999999918,-2010.9275031329803,-1.6675895152873088,1568.1782046329977,1.3068159390767036,220.92750313298836
D,0.12,primary,D,ALL,114,-61.15128348362391,-41.65145721165965,-102.80274069528355,-45.74705095867554,-34.06590952671063,-64.22881149466555,-63.901575372586585,-2.750291888962674,14050.000000000011,6557.4254123654755,0.1466432646308954,-21535.554587864543,-0.5343985211244616,7492.574587634532
D,0.12,primary,D,early,4,-0.4717297915276577,-1.720725950051491,-2.192455741579168,-0.47061889404451435,-1.7060060119354836,-2.1685961193543135,-0.4717297915276577,0.0,1030.0000000000082,595.7939583810403,0.24081513997121817,-1463.691448880967,-0.5981738264444331,434.20604161896784
D,0.12,primary,D,middle,42,-12.22549149024991,-17.628522722926636,-29.854014213176573,-11.50772402506886,-16.162117923726555,-25.809950021526795,-14.975783379212581,-2.750291888962674,7839.999999999996,4933.323648909161,0.20466285020977354,-10742.759224908832,-0.5839064635152114,2906.676351090836
