date,ordinal,open,close,signal_close,stage,rt_cash,rt_pct,pt_cash,pt_pct,later_open,hindsight_8,segment_8,phase_8,hindsight_12,segment_12,phase_12,hindsight_20,segment_20,phase_20,D,DD2,DD3,BR10,BR20,D_I10,DD2_I10,DD3_I10,BR10_I10,BR20_I10,PT_frozen
2023-07-18,1240,26.08,25.53,204.4714912185432,U,487.6119427499997,1.869677694593557,-611.838337749993,-2.346005896280648,26.43,D,55,early,D,19,early,D,13,early,False,False,False,False,False,False,False,False,False,False,False
2023-07-19,1241,25.92,25.09,200.94750155398543,U,768.0778641500026,2.9632633647762443,-891.0925591500011,-3.437857095486115,25.66,D,55,early,D,19,early,D,13,early,False,False,False,False,False,False,False,False,False,False,False
2023-07-20,1242,24.9,23.25,186.21081750219852,R,1590.555958249999,6.387774932730921,-1707.7948832499972,-6.858613988955812,24.47,D,55,middle,D,19,middle,D,13,early,False,False,False,False,False,False,False,False,False,False,False
2023-07-21,1243,23.04,23.04,184.52891334411416,R,-56.529279999993605,-0.24535277777775,-56.529279999993605,-0.24535277777775,23.02,D,55,middle,D,19,middle,D,13,early,False,True,False,False,False,False,True,False,False,False,False
2023-07-24,1244,22.79,23.66,189.4945351441728,R,-926.468109350002,-4.065239619789391,812.6623343500014,3.565872463141736,23.05,D,55,middle,D,19,middle,D,13,early,False,True,False,False,False,False,True,False,False,False,False
2023-07-25,1245,24.05,24.0,192.2176180667856,R,-8.54347474999782,-0.0355238035342944,-108.49350024999782,-0.451116425155916,23.44,D,55,late,D,19,late,D,13,early,False,True,False,False,False,False,True,False,False,False,False
2023-07-26,1246,23.5,23.25,186.21081750219852,R,192.66925125,0.8198691542553193,-307.08087625,-1.3067271329787231,23.05,D,55,late,D,19,late,D,13,early,False,True,False,False,False,False,True,False,False,False,False
2023-07-27,1247,23.13,22.68,181.6456490731124,R,393.5184672500048,1.7013336240813004,-506.0317622499916,-2.1877724265023417,22.54,D,55,late,D,19,late,D,13,early,False,True,False,False,False,False,False,False,False,False,False
2023-07-28,1248,22.3,22.26,182.71270439979585,R,-15.014449799998845,-0.0673293713004432,-94.9744701999952,-0.4258944852017722,22.2,U,56,early,U,20,early,D,13,early,False,True,False,True,False,False,True,False,True,False,False
2023-07-31,1249,22.25,22.33,183.28727265262535,R,-134.97467539999724,-0.6066277546067291,24.94536539999913,0.1121140017977488,22.25,U,56,early,U,20,early,D,13,early,False,True,False,True,False,False,True,False,True,False,False
2023-08-01,1250,22.2,22.67,186.07803273779749,R,-525.0726023499976,-2.365191902477467,414.45763735000594,1.8669262943693965,22.56,U,56,early,U,20,early,D,13,early,False,True,False,True,False,False,True,False,True,False,False
2023-08-02,1251,22.25,22.32,183.20519147364976,R,-124.96957534999986,-0.5616610128089881,14.960460350000147,0.0672380240449444,22.32,U,56,middle,U,20,middle,D,13,early,False,True,False,True,False,False,True,False,True,False,False
2023-08-03,1252,21.86,22.5,184.68265269521143,R,-694.4726732000003,-3.1769106733760304,584.8876532000033,2.6756068307410947,21.88,U,56,middle,U,20,middle,D,13,early,False,True,False,True,False,False,True,False,True,False,False
2023-08-04,1253,22.1,23.77,195.10696242511892,R,-1725.482658349994,-7.807613838687755,1612.8481933500022,7.297955626018109,22.16,U,56,late,U,20,late,D,13,early,False,True,False,True,False,False,False,False,False,False,False
2023-08-07,1254,23.7,24.98,205.03878508117256,R,-1338.5149564,-5.647742432067511,1220.2056964000035,5.148547242194107,24.13,U,56,late,U,20,late,D,13,early,False,True,False,False,False,False,False,False,False,False,False
2023-08-08,1255,24.6,24.18,198.4722907631206,R,360.5345021000042,1.465587406910586,-479.0457120999994,-1.9473402930894288,24.59,D,57,early,D,21,early,D,13,early,False,False,False,False,False,False,False,False,False,False,False
2023-08-09,1256,23.3,22.25,182.63062322082024,U,993.4811552500022,4.263867619098722,-1105.4693802500014,-4.744503777897002,23.25,D,57,early,D,21,early,D,13,early,False,False,False,False,False,False,False,False,False,False,True
2023-08-10,1257,21.99,21.5,176.47453479764656,R,435.8410974500047,1.981996805138721,-543.6691524499917,-2.472347214415606,21.57,D,57,early,D,21,early,D,13,early,False,True,False,False,False,False,False,False,False,False,False
2023-08-11,1258,21.72,21.5,176.47453479764656,R,166.2486611000067,0.7654174083794046,-273.5314510999933,-1.2593529056169122,21.97,D,57,middle,D,21,early,D,13,early,False,True,True,False,False,False,False,False,False,False,False
2023-08-14,1259,21.09,21.4,175.65372300789005,R,-362.749356549999,-1.7200064321953483,256.9408015499974,1.2183063136557486,21.24,D,57,middle,D,21,early,D,13,early,False,True,True,False,False,False,False,False,False,False,False
2023-08-15,1260,22.04,21.39,175.5716418289144,R,595.8217232499999,2.703365350499092,-703.5286082499929,-3.192053576451873,21.86,D,57,middle,D,21,early,D,13,early,False,True,True,True,True,False,False,False,False,False,False
2023-08-16,1261,21.0,20.89,171.46758288013194,R,57.64660055000393,0.2745076216666854,-162.24345554999607,-0.7725878835714098,20.94,D,57,late,D,21,early,D,13,early,False,True,True,True,True,False,False,False,False,False,False
2023-08-17,1262,20.33,20.91,171.63174523808323,R,-631.3522379000026,-3.1055201077225902,528.068057900001,2.5974818391539647,20.52,D,57,late,D,21,early,D,13,middle,False,True,True,True,True,False,False,False,False,False,True
2023-08-18,1263,20.89,20.1,164.98316974105563,R,738.215548950001,3.5338226373863137,-840.9948539499953,-4.025825054810892,20.82,D,57,late,D,21,early,D,13,middle,False,True,True,True,True,False,False,False,False,False,False
2023-08-21,1264,20.15,20.41,167.52768628930076,R,-310.82552629999884,-1.542558443176173,208.9146063000012,1.0367970535980209,20.14,R,58,early,D,21,early,D,13,middle,False,True,True,True,True,False,True,True,True,True,False
2023-08-22,1265,21.2,22.45,184.27224680033325,R,-1303.4509062500008,-6.148353331367929,1195.2997312500029,5.638206279481145,20.99,R,58,middle,D,21,early,D,13,middle,False,True,True,True,True,False,True,True,True,True,False
2023-08-23,1266,22.17,21.34,175.16123593403617,R,775.6509891500062,3.498651281686993,-883.5194341499974,-3.9852026799729248,21.68,D,59,early,D,21,early,D,13,middle,False,True,False,False,False,False,True,False,False,False,False
2023-08-24,1267,22.5,22.43,184.108084442382,D,14.596950349999858,0.0648753348888882,-125.33308535000016,-0.5570359348888896,22.4,D,59,early,D,21,early,D,13,middle,True,False,False,False,False,True,False,False,False,False,False
2023-08-25,1268,21.2,20.32,166.78895567851993,C,827.6354043999979,3.903940586792443,-931.4850443999984,-4.393797379245275,21.27,D,59,early,D,21,early,D,13,middle,False,False,False,False,False,False,False,False,False,False,False
2023-08-28,1269,21.43,20.68,169.74387812164332,D,707.8142612500034,3.302913024965018,-791.8109337499967,-3.69487136607558,20.9,D,59,early,D,21,early,D,13,middle,True,True,True,False,False,True,True,True,False,False,False
2023-08-29,1270,20.55,21.59,177.21326540842742,D,-1081.761267699996,-5.264045098296818,997.7190027000004,4.855080305109491,20.55,D,59,early,D,21,early,D,13,middle,True,True,True,False,False,True,True,True,False,False,False
2023-08-30,1271,21.89,21.8,178.93697016691604,D,46.77857294999883,0.2136983688898987,-133.17645044999753,-0.6083894492919029,21.74,D,59,early,D,21,early,D,13,middle,True,True,True,False,False,True,True,True,False,False,False
2023-08-31,1272,21.56,21.91,179.8398631356482,D,-392.94431175000057,-1.8225617428107632,306.88077925000306,1.423380237708734,21.59,D,59,middle,D,21,middle,D,13,middle,True,False,False,False,False,True,False,False,False,False,True
2023-09-01,1273,21.79,21.25,174.4225053232553,C,497.1600502000032,2.281597293253801,-582.5700901999932,-2.6735662698485227,21.87,D,59,middle,D,21,middle,D,13,middle,False,False,False,False,False,False,False,False,False,False,False
2023-09-04,1274,21.4,20.99,172.28839466988842,D,367.6864520500003,1.718160990887852,-452.10865454999606,-2.1126572642523183,21.0,D,59,middle,D,21,middle,D,13,middle,True,True,False,False,False,True,True,False,False,False,False
2023-09-05,1275,20.77,20.31,166.70687449954426,D,418.6693948000064,2.0157409475204933,-501.1007247999973,-2.412617837265273,20.63,D,59,middle,D,21,middle,D,13,middle,True,True,False,False,False,True,True,False,False,False,False
2023-09-06,1276,20.08,20.22,165.9681438887634,D,-180.5879806999978,-0.899342533366523,99.34205570000582,0.4947313530876784,19.67,D,59,middle,D,21,middle,D,13,middle,True,True,False,True,False,True,True,False,True,False,True
2023-09-07,1277,19.98,19.2,157.59586363324715,D,740.0331989000035,3.703869864364382,-819.5770038999965,-4.101987006506489,19.64,D,59,middle,D,21,middle,D,13,middle,True,True,False,True,False,True,True,False,True,False,False
2023-09-08,1278,19.01,19.08,156.61088948553933,D,-108.92614784999462,-0.5729939392424757,31.038870350001744,0.1632765405050065,19.14,D,59,late,D,21,middle,D,13,middle,True,True,False,True,True,True,True,False,True,True,False
2023-09-11,1279,19.0,19.46,159.72997428661404,D,-499.1098522999996,-2.6268939594736818,420.6602673000041,2.2140014068421268,18.93,D,59,late,D,21,middle,D,13,middle,True,True,False,True,True,True,True,False,True,True,False
2023-09-12,1280,19.19,19.28,158.25251306505234,D,-129.20990294999694,-0.6733189314747104,50.745120450006695,0.264435229025569,19.41,D,59,late,D,21,middle,D,13,middle,True,True,False,True,True,True,True,False,True,True,False
2023-09-13,1281,19.16,18.86,154.80510354807507,D,261.03459150000526,1.3623934838204868,-338.8154864999984,-1.7683480506262967,19.18,D,59,late,D,21,middle,D,13,middle,True,True,False,True,True,True,True,False,True,True,False
2023-09-14,1282,18.98,18.59,152.58891171573254,D,351.3540469500038,1.8511804370390088,-428.45105444999984,-2.2573817410432024,18.95,D,59,late,D,21,middle,D,13,middle,True,True,True,True,True,True,True,True,True,True,False
2023-09-15,1283,18.63,18.13,148.81317748285264,D,461.9420600000026,2.4795601717659834,-537.8080699999974,-2.886785131508306,18.57,D,59,late,D,21,middle,D,13,middle,True,True,True,True,True,True,True,True,True,True,False
2023-09-18,1284,18.08,18.3,150.2085575254387,D,-257.5892810999987,-1.4247194751106125,182.30077610000492,1.008300752765514,18.33,U,60,early,D,21,middle,D,13,late,True,True,True,True,True,True,True,True,True,True,False
2023-09-19,1285,18.32,18.48,151.68601874700036,D,-197.92342079999415,-1.080368017467217,121.99662080000218,0.6659204192139857,18.23,U,60,early,D,21,middle,D,13,late,True,True,True,True,True,True,True,True,True,True,False
2023-09-20,1286,18.49,18.4,151.02936931519514,D,51.94572295000029,0.2809395508382925,-128.0093004499997,-0.6923163896700903,18.51,U,60,middle,D,21,middle,D,13,late,True,True,True,True,True,True,True,True,True,True,False
2023-09-21,1287,18.26,18.31,150.2906387044143,D,-87.77613524999622,-0.4807017264512389,12.198877749996509,0.066806559419477,18.45,U,60,middle,D,21,middle,D,13,late,True,True,True,True,True,True,True,True,True,True,False
2023-09-22,1288,18.3,19.94,163.6698708774452,D,-1678.647833199999,-9.172938979234967,1600.5325932000046,8.74607974426232,18.52,U,60,late,D,21,middle,D,13,late,True,True,True,True,True,True,True,True,True,True,False
2023-09-25,1289,19.76,19.29,158.33459424402793,C,430.2094423500058,2.177173291244969,-509.5556798500015,-2.5787230761639752,19.76,D,61,early,D,21,late,D,13,late,False,True,False,False,False,False,False,False,False,False,False
2023-09-26,1290,19.49,19.73,161.94616611895654,D,-279.74232869999696,-1.4353121021036273,200.13773370000305,1.0268739543355725,19.95,D,61,early,D,21,late,D,13,late,True,False,False,False,False,False,False,False,False,False,False
2023-09-27,1291,19.6,19.8,162.5207343717861,C,-239.88910099999345,-1.223923984693844,160.0109510000029,0.8163824030612392,19.94,D,61,early,D,21,late,D,13,late,False,False,False,False,False,False,False,False,False,False,False
2023-09-28,1292,20.03,19.7,161.6999225820296,C,289.72770915000206,1.4464688424862808,-370.1073766500016,-1.8477652353969127,19.9,D,61,early,D,21,late,D,13,late,False,False,False,False,False,False,False,False,False,False,False
2023-10-09,1293,19.47,19.26,158.08835070710103,C,170.5175685499984,0.8757964486389235,-249.37748604999436,-1.2808294096044908,19.38,D,61,early,D,21,late,D,13,late,False,False,False,False,False,False,False,False,False,False,False
2023-10-10,1294,19.23,18.86,154.805103548075,D,330.9639093500054,1.7210811718669028,-408.8511868500019,-2.1261112160686526,19.12,D,61,early,D,21,late,D,13,late,True,False,False,False,False,False,False,False,False,False,False
2023-10-11,1295,19.16,19.17,157.34962009632017,D,-49.12351004999724,-0.2563857518267079,-29.1285074499936,-0.1520277006784634,19.11,D,61,middle,D,21,late,D,13,late,True,False,False,False,False,False,False,False,False,False,False
2023-10-12,1296,19.4,18.75,153.9022105793429,C,610.8483532499993,3.14870285180412,-688.8268157499971,-3.5506536894329743,19.14,D,61,middle,D,21,late,D,13,late,False,False,False,False,False,False,False,False,False,False,False
2023-10-13,1297,18.61,17.88,146.76114800846136,D,692.0897561500046,3.718913251746398,-767.5454336499954,-4.1243709492208245,18.3,D,61,middle,D,21,late,D,13,late,True,False,False,False,False,False,False,False,False,False,False
2023-10-16,1298,17.89,17.42,142.98541377558152,D,433.0513748499975,2.4206337330910985,-506.7137473499988,-2.832385396031296,17.66,D,61,middle,D,21,late,D,13,late,True,True,False,True,True,True,True,False,True,True,False
2023-10-17,1299,17.52,17.28,141.83627726992242,D,203.4963812000022,1.1615090251141678,-276.3836811999978,-1.5775324269406268,17.43,D,61,middle,D,21,late,D,13,late,True,True,False,True,True,True,True,False,True,True,False
2023-10-18,1300,16.6,16.92,138.88135482679905,D,-355.3910515999984,-2.1409099493975807,284.4490316000016,1.7135483831325398,16.51,D,61,middle,D,21,late,D,13,late,True,True,True,True,True,True,True,True,True,True,True
2023-10-19,1301,16.58,16.53,135.6801888467487,D,14.828045249999713,0.0894333247889005,-85.14696774999302,-0.5135522783473644,16.77,D,61,late,D,21,late,D,13,late,True,True,True,True,True,True,True,True,True,True,False
2023-10-20,1302,16.56,16.17,132.7252664036253,D,355.03184195000205,2.143912089070061,-424.7732594499943,-2.5650559145531058,16.47,D,61,late,D,21,late,D,13,late,True,True,True,True,True,True,True,True,True,True,False
2023-10-23,1303,14.55,14.55,119.42811540957008,D,-32.11236250000109,-0.2207035223367772,-32.11236250000109,-0.2207035223367772,14.55,D,61,late,D,21,late,D,13,late,True,True,True,True,True,True,True,True,True,True,True
2023-10-24,1304,13.31,13.76,112.94370227049376,D,-480.45737474999805,-3.609747368519895,419.317742250002,3.1503962603305933,13.45,D,61,late,D,21,late,D,13,late,True,True,True,True,True,True,True,True,True,True,False
2023-10-25,1305,13.82,13.54,111.13791633302948,D,249.13985640000152,1.8027485991317045,-310.7202164000003,-2.2483373111432727,13.58,D,61,late,D,21,late,D,13,late,True,True,True,True,True,True,True,True,True,True,False
2023-10-26,1306,13.4,13.83,113.51827052332332,D,-460.583952149998,-3.437193672761179,399.201159650002,2.9791131317164328,13.29,U,62,early,U,22,early,U,14,early,True,True,True,True,True,True,True,True,True,True,True
2023-10-27,1307,13.83,14.07,115.48821881873889,D,-271.14054369999707,-1.9605245386839991,208.7395187000029,1.509324068691272,13.77,U,62,early,U,22,early,U,14,early,True,True,True,True,True,True,True,True,True,True,False
2023-10-30,1308,14.07,14.6,119.83852130444828,D,-561.6531851499973,-3.99184921926082,498.0819526500027,3.540028092750552,14.04,U,62,early,U,22,early,U,14,early,True,True,True,True,True,False,False,False,False,False,False
2023-10-31,1309,14.82,14.72,120.82349545215608,D,67.5283055000032,0.4556565823212091,-132.421720499995,-0.8935338765181848,14.88,U,62,early,U,22,early,U,14,early,True,True,True,False,False,False,False,False,False,False,False
2023-11-01,1310,14.76,14.53,119.26395305161871,D,197.6857911500032,1.3393346283875556,-262.1992686499986,-1.7764178092818332,14.83,U,62,early,U,22,early,U,14,early,True,True,False,False,False,False,False,False,False,False,False
2023-11-02,1311,14.88,14.6,119.83852130444824,D,247.52892140000205,1.663500815860229,-312.3311513999998,-2.0989996733870955,14.85,U,62,middle,U,22,middle,U,14,middle,True,True,False,False,False,False,False,False,False,False,False
2023-11-03,1312,14.68,14.75,121.069738989083,D,-102.34563035000016,-0.6971773184604916,37.61938785000167,0.2562628600136353,14.77,U,62,middle,U,22,middle,U,14,middle,True,True,False,False,False,False,False,False,False,False,False
