gap,mode,removed_event,n,mean,median,win,cash,pf,pf_cash,worst,tail5,mdd_cash,max_loss_run,months,years,clusters,fee,gross,delete1,delete5,delete10,delete5_cash,bad_n,good_n,delete_worst5,delete_both5
10,1000_S2_WORSTBAR,6,59,0.894594994782111,0.2027849479064676,52.54237288135594,10190.043044388185,2.2449850816497436,1.6437571858169133,-3.335336669416381,-3.2145110878532925,-4617.085730894949,3,13,4,14,1683.0369556120002,1.1067745530468227,0.7428847469188528,0.2548016556761163,-0.24225435238540244,-3138.615444912842,14,23,1.2562324796691249,0.5880558901326219
10,1000_S2_WORSTBAR,7,49,1.259938643082388,0.3905942641939864,53.06122448979592,12033.114953838158,2.9863604940012225,1.8928083168279428,-3.335336669416381,-3.0752127361431207,-4617.08573089495,3,12,4,14,1474.910046162,1.47498842953459,1.0842334195872068,0.5162540505773351,-0.12823203825314441,-1295.5435354628717,10,20,1.7257181625026505,0.9464047144739064
10,1000_S2_WORSTBAR,8,60,1.0642094943379499,0.38534600494426674,55.00000000000001,12517.710873738193,2.5180328024970176,1.794502922045654,-3.335336669416381,-3.2145110878532925,-4617.085730894949,3,13,4,15,1704.484126262,1.2765547262935162,0.9179454286343376,0.45146826135714074,-0.0577094668526526,-810.9476155628363,14,25,1.43469125218664,0.7977240716926187
10,1000_S2_WORSTBAR,9,58,0.9353201110483482,0.38534600494426674,55.172413793103445,10933.677665488183,2.2923262035920042,1.6939424235004605,-3.335336669416381,-3.2145110878532925,-4617.085730894949,3,13,4,14,1668.492334512,1.1471873560295234,0.7816627556132123,0.3524365842122976,-0.1492486580560931,-2220.541682716848,14,24,1.3076229368074037,0.7028039202758327
10,1000_S2_WORSTBAR,10,53,1.2503770591972285,0.3905942641939864,56.60377358490566,14145.622065656138,3.1947506899858804,2.6664588247167123,-3.224159437007704,-3.038153658673562,-2721.1264984799855,3,12,4,15,1345.717934344,1.4675152038132648,1.088003745511577,0.5681073434934697,0.033164603203309405,3180.7732092651127,9,23,1.6769271316772645,0.9649225737381895
10,1000_S2_WORSTBAR,11,52,1.0720608538576861,0.2914413468005073,53.84615384615385,8139.149758232147,2.5868588442406915,1.7133009689345764,-3.335336669416381,-3.055049223658404,-4531.602608072961,3,13,3,14,1294.740241768,1.2895646646854906,0.9030073535244819,0.3594946488776461,-0.1909931670466926,-1307.7950058818706,12,21,1.4874987399144002,0.7395601160149169
10,OPEN,1,53,0.3800233714737157,-0.2185907752017896,45.28301886792453,3135.2707419471694,1.6982995733437232,1.28076628424523,-3.084037157135793,-2.5711503050049216,-4045.735128670905,5,13,4,15,1517.9892580529997,0.5816467716530649,0.20687712335799713,-0.07845373797488771,-0.3246969605034816,-4724.1483303548675,14,18,0.6432159152561695,0.16203129817196707
10,OPEN,2,60,0.43570275794160196,-0.2207230640188966,45.0,3857.9454268971763,1.8282561758765983,1.333578199694244,-3.084037157135793,-2.5711503050049216,-4045.7351286709045,5,13,4,15,1687.8495731029998,0.6458903638844119,0.2840430034407633,-0.04915801504376388,-0.26251739507364513,-4206.85017846985,15,20,0.6704598312851875,0.1605886883356436
10,OPEN,3,59,0.5245143089178597,-0.209279393074329,47.45762711864407,4841.706146697173,2.049236820418203,1.4335572964831609,-3.084037157135793,-2.5711503050049216,-4045.735128670903,4,13,4,15,1680.548853303,0.7357229445468254,0.37177096470108006,0.038897924486122164,-0.18719989474504328,-3223.0894586698537,14,21,0.7718420272285726,0.2619104727844856
10,OPEN,4,48,0.5314053555461982,-0.24711403362745143,43.75,3935.4292879471586,1.9198146804052594,1.357671904560969,-3.084037157135793,-2.5711503050049216,-4045.7351286709036,4,12,4,15,1490.4107120530002,0.7396704848192964,0.3430601870792857,-0.07763719157408414,-0.37663923745280764,-4129.366317419867,13,17,0.8428042397769002,0.1945980528027257
10,OPEN,5,59,0.4951839489841834,-0.2185907752017896,45.76271186440678,4484.663519997176,1.9578048797570025,1.392516776649459,-3.084037157135793,-2.5711503050049216,-4045.735128670904,5,13,4,14,1686.3214800029998,0.7055903081447975,0.3419349089064783,0.006851790484512849,-0.22251604242028622,-3580.1320853698485,14,21,0.7397958932269633,0.22659432510924266
10,OPEN,6,59,0.41709252032686506,-0.2228553528360036,44.06779661016949,3548.337940197173,1.7796640991662365,1.306807912249222,-3.084037157135793,-2.5711503050049216,-4045.7351286709036,5,13,4,14,1678.067059803,0.6282618359499662,0.2624970763067923,-0.07847032601144616,-0.3049702145289904,-4516.457665169853,15,19,0.6544737767310044,0.1325658701953286
10,OPEN,7,49,0.5045857953018376,-0.2185907752017896,44.89795918367347,3503.3182676971505,2.0107009866215817,1.3471651635905728,-3.084037157135793,-2.3435328114680893,-4045.7351286709036,5,12,4,14,1468.976732303,0.7181023155692146,0.31960574367289485,-0.078899010932904,-0.3378545554762698,-4561.477337669874,11,16,0.7877583174614448,0.16577193634527576
10,OPEN,8,60,0.4875823770952175,-0.21393508413805928,46.666666666666664,4527.368925297178,1.9380929516296561,1.3943105732749332,-3.084037157135793,-2.5711503050049216,-4045.735128670904,5,13,4,15,1698.826074703,0.6987457418670602,0.3368019381732536,0.007437933123816661,-0.21728392885895606,-3537.4266800698474,15,21,0.7270557794527681,0.22284423131998224
10,OPEN,9,58,0.3442904289878732,-0.2207230640188966,46.55172413793103,2993.285229797174,1.642332532134011,1.2606887189110874,-3.084037157135793,-2.5711503050049216,-4387.130373270882,5,13,4,14,1662.859770203,0.5549451149285537,0.2156943865240327,-0.04205301519887916,-0.2635622652461633,-4470.82646555486,15,20,0.579282455197846,0.1771732383051791
10,OPEN,10,53,0.6191202840001326,-0.209279393074329,49.056603773584904,6774.5688159661295,2.303180281683039,1.8716731308056163,-3.084037157135793,-2.2621879889735736,-3270.496705964984,5,12,4,15,1340.4611840339996,0.8349590965626951,0.450572053432999,0.08265664058549793,-0.16990148875939115,-1239.9053079928985,12,20,0.885576750133232,0.3177169233137675
10,OPEN,11,52,0.48947187796308145,-0.21393508413805928,46.15384615384615,2835.726198531129,2.059824013461275,1.4090127204017964,-2.4712443687321075,-2.057923726172345,-2414.297025412958,5,13,3,14,1290.8188014689997,0.7057603730052089,0.3150766545213559,-0.0023535159669553904,-0.2482093582180773,-2118.2139214618865,12,17,0.7347313275895008,0.21355284505189034
