date,cash,shares,open_equity,equity
2023-04-03,13891.57299145022,0,13891.57299145022,13891.57299145022
2023-04-04,13891.57299145022,0,13891.57299145022,13891.57299145022
2023-04-06,13891.57299145022,0,13891.57299145022,13891.57299145022
2023-04-07,13891.57299145022,0,13891.57299145022,13891.57299145022
2023-04-10,13891.57299145022,0,13891.57299145022,13891.57299145022
2023-04-11,13891.57299145022,0,13891.57299145022,13891.57299145022
2023-04-12,13891.57299145022,0,13891.57299145022,13891.57299145022
2023-04-13,13891.57299145022,0,13891.57299145022,13891.57299145022
2023-04-14,13891.57299145022,0,13891.57299145022,13891.57299145022
2023-04-17,13891.57299145022,0,13891.57299145022,13891.57299145022
2023-04-18,13891.57299145022,0,13891.57299145022,13891.57299145022
2023-04-19,13891.57299145022,0,13891.57299145022,13891.57299145022
2023-04-20,13891.57299145022,0,13891.57299145022,13891.57299145022
2023-04-21,13891.57299145022,0,13891.57299145022,13891.57299145022
2023-04-24,13891.57299145022,0,13891.57299145022,13891.57299145022
2023-04-25,13891.57299145022,0,13891.57299145022,13891.57299145022
2023-04-26,13891.57299145022,0,13891.57299145022,13891.57299145022
2023-04-27,13891.57299145022,0,13891.57299145022,13891.57299145022
2023-04-28,13891.57299145022,0,13891.57299145022,13891.57299145022
2023-05-04,13891.57299145022,0,13891.57299145022,13891.57299145022
2023-05-05,13891.57299145022,0,13891.57299145022,13891.57299145022
2023-05-08,13891.57299145022,0,13891.57299145022,13891.57299145022
2023-05-09,13891.57299145022,0,13891.57299145022,13891.57299145022
2023-05-10,13891.57299145022,0,13891.57299145022,13891.57299145022
