id,window,losing_direction,n,losing_mean,opposite_mean,opposite_cash,large
R__prev_late_return__low,2021_2022,pt,23,-0.2698156323383209,-0.3144878345823184,-653.8880794999849,False
R__prev_late_return__low,2024,rt,18,-0.905093555700581,0.5152082648425916,2280.479623050036,True
R__prev_late_return__low,2025,rt,8,-0.9729390115062673,0.6018357633418412,3199.7320328300384,True
R__prev_late_return__low,2026,rt,8,-0.6744443561461998,0.315447908912065,1956.3665037840765,True
R__prev_late_return__low,original_PT_window,rt,60,-0.810859553583478,0.36187630803822884,8689.49079646421,True
R__prev_late_return__high,primary,rt,30,-0.9995792822525152,0.6201121421005584,8583.294852371124,True
R__prev_late_return__high,2023,rt,17,-0.5792646332923517,0.06488151393257147,215.24072230004637,True
R__prev_late_return__high,2021_2022,pt,25,-1.1651371990922883,0.5829241718193997,1857.0210134000367,True
R__prev_late_return__high,2024,rt,13,-0.6646429075538953,0.27573915797636944,417.43722760003766,True
R__prev_late_return__high,2025,rt,9,-1.6747964029430236,1.290938374077881,6055.43718458205,True
R__prev_late_return__high,2026,rt,8,-0.7842316303609509,0.42503873032787864,2110.4204401890356,True
R__prev_late_return__high,original_PT_window,rt,47,-0.8475505794371372,0.4192840425504357,8798.535574671172,True
R__prev_am_return__low,primary,rt,40,-0.7417469415626116,0.36419138182680544,4018.575941850182,True
R__prev_am_return__low,2023,rt,23,-0.1894743351967538,-0.33242957267338147,-1283.0723689999397,False
R__prev_am_return__low,2023,pt,23,-0.33242957267338147,-0.1894743351967538,-683.1573234999523,False
R__prev_am_return__low,2021_2022,rt,25,-0.7251541401406295,0.1438753547368788,323.058470800025,True
R__prev_am_return__low,2024,rt,16,-1.3042088307354303,0.9062835665884288,3139.0581267000416,True
R__prev_am_return__low,2025,rt,11,-0.3729312401220975,0.0024091779068469658,1195.1546033640311,False
R__prev_am_return__low,2026,rt,13,-0.36156097918419255,0.003124403898618643,-315.63678821388885,False
R__prev_am_return__low,original_PT_window,rt,63,-0.5401236090798379,0.10986944605689598,2735.503572850244,True
R__prev_am_return__high,primary,rt,27,-0.0344510662041487,-0.34614015747567417,-4473.04153611287,False
R__prev_am_return__high,primary,pt,27,-0.34614015747567417,-0.0344510662041487,805.63937911313,False
R__prev_am_return__high,2023,rt,19,-0.7011646374897154,0.17254307590066767,693.8815602000391,True
R__prev_am_return__high,2021_2022,rt,13,-0.6550135839563834,0.07093067242543968,61.90916745001755,True
R__prev_am_return__high,2024,pt,14,-0.692540672261636,0.30360436328180584,1222.029881800036,True
R__prev_am_return__high,2025,rt,10,-0.7685881386912747,0.39239126062889845,649.1543499890538,True
R__prev_am_return__high,2026,pt,3,-1.1913758154897616,0.8350805044851501,1893.715609302029,True
R__prev_am_return__high,original_PT_window,rt,46,-0.3098327586916655,-0.13190143064631557,-3779.159975912831,False
R__prev_am_return__high,original_PT_window,pt,46,-0.13190143064631557,-0.3098327586916655,-1578.8398960868444,False
R__prev_pm_minus_am__low,primary,rt,24,-0.7461960042378099,0.3660181940552283,4805.1681202161235,True
R__prev_pm_minus_am__low,2023,rt,24,-1.3250345897709548,0.7939955752306979,3530.075213150054,True
R__prev_pm_minus_am__low,2021_2022,rt,14,-0.8860246509269353,0.2969000106586505,397.22924925001723,True
R__prev_pm_minus_am__low,2024,rt,13,-0.015443247046231404,-0.3742440218993337,-1140.536790249978,False
R__prev_pm_minus_am__low,2024,pt,13,-0.3742440218993337,-0.015443247046231404,-40.81164724996708,False
R__prev_pm_minus_am__low,2025,rt,7,-2.315955388208519,1.9410272226591265,5952.910851843042,True
R__prev_pm_minus_am__low,2026,rt,4,-0.3740635431616982,0.015604595850733372,-7.205941376939791,False
R__prev_pm_minus_am__low,original_PT_window,rt,48,-1.0356152970043822,0.580006884642963,8335.243333366177,True
R__prev_pm_minus_am__high,primary,rt,32,-0.5731737560078127,0.19702363651331528,1330.8691043311499,True
R__prev_pm_minus_am__high,2023,rt,23,-0.5531299426498325,0.02828350345281953,-105.59000299994568,True
R__prev_pm_minus_am__high,2021_2022,rt,23,-0.40025703304283966,-0.17469006957160585,-563.1500188999732,False
R__prev_pm_minus_am__high,2021_2022,pt,23,-0.17469006957160585,-0.40025703304283966,-1002.9301310999675,False
R__prev_pm_minus_am__high,2024,rt,11,-1.0164228352908848,0.6173493913688006,1482.2930623000386,True
R__prev_pm_minus_am__high,2025,rt,9,-0.9722444451537255,0.5993150438766114,4529.578285487032,True
R__prev_pm_minus_am__high,2026,pt,12,-0.4899935276266849,0.13244091686110468,1877.3590534560633,False
R__prev_pm_minus_am__high,original_PT_window,rt,55,-0.5647917976944755,0.1264595808698353,1225.279101331203,True
R__current_gap__low,primary,rt,29,-0.9140101983252507,0.5347944503078705,4038.757540658132,True
R__current_gap__low,2023,rt,24,-0.27728043686815196,-0.23679931522090833,-1195.4386127499524,False
R__current_gap__low,2023,pt,24,-0.23679931522090833,-0.27728043686815196,-1095.383639749962,False
R__current_gap__low,2021_2022,rt,28,-0.2448040074959865,-0.3406088630536321,-1086.0474458499664,False
R__current_gap__low,2021_2022,pt,28,-0.3406088630536321,-0.2448040074959865,-746.2173591499701,False
R__current_gap__low,2024,rt,14,-0.9301692452679274,0.5387251085158432,1542.4210459000337,True
R__current_gap__low,2025,rt,11,-1.3491345532273091,0.9774702087746175,4627.066524667045,True
R__current_gap__low,2026,pt,4,-0.6963211892035879,0.3391384419547777,1208.4356304090381,True
R__current_gap__low,original_PT_window,rt,53,-0.6256797403069418,0.18539349987974438,2843.318927908179,True
R__current_gap__high,primary,rt,32,-1.0548914766745527,0.6792761371784062,8573.960435070116,True
R__current_gap__high,2023,rt,22,-1.3519290473931689,0.8080876761732455,3639.9772078000515,True
R__current_gap__high,2021_2022,rt,26,-0.48297422787444244,-0.10953300465967791,-458.82561814996427,False
R__current_gap__high,2021_2022,pt,26,-0.10953300465967791,-0.48297422787444244,-1198.4558068499698,False
R__current_gap__high,2024,rt,14,-0.789222478468387,0.3999719410818848,1111.8725438000206,True
R__current_gap__high,2025,rt,8,-2.3093153880948805,1.9362262592850181,7447.161497803034,True
R__current_gap__high,2026,rt,10,-0.42328894502692227,0.06474191402824683,14.92639346705883,False
R__current_gap__high,original_PT_window,rt,54,-1.1759067832636185,0.7317549123244518,12213.937642870165,True
R__gap_over_atr__low,primary,rt,26,-0.9219969294021031,0.5404706307430207,4467.272105969108,True
R__gap_over_atr__low,2023,rt,15,-1.6995286320065794,1.187247366300234,3281.6832849000225,True
R__gap_over_atr__low,2021_2022,rt,28,-0.04192461527708456,-0.545292425084888,-1776.9329943499642,False
R__gap_over_atr__low,2021_2022,pt,28,-0.545292425084888,-0.04192461527708456,-37.802550649969845,True
R__gap_over_atr__low,2024,rt,14,-0.6711834559158202,0.28017911337745666,683.0310691000391,True
R__gap_over_atr__low,2025,rt,9,-1.5824455661533983,1.207816933929343,4665.776174854032,True
R__gap_over_atr__low,2026,rt,3,-0.11111389541753629,-0.24687453110998078,-881.5351379849644,False
R__gap_over_atr__low,2026,pt,3,-0.24687453110998078,-0.11111389541753629,218.190079485021,False
R__gap_over_atr__low,original_PT_window,rt,41,-1.206459747428131,0.7770962657029769,7748.9553908691305,True
R__gap_over_atr__high,primary,rt,30,-1.1132157184644431,0.7361253710332453,6869.962262894077,True
R__gap_over_atr__high,2023,rt,20,-1.4149116182344217,0.8576157561558964,3714.6138175000387,True
R__gap_over_atr__high,2021_2022,rt,25,-0.5882097316249633,-0.006274507835430399,-111.12153659996798,True
R__gap_over_atr__high,2021_2022,pt,25,-0.006274507835430399,-0.5882097316249633,-1470.4418833999716,False
R__gap_over_atr__high,2024,rt,13,-1.0027708784382754,0.6140119002990355,1613.3987986000166,True
R__gap_over_atr__high,2025,rt,8,-1.6237368870417277,1.2455433278015096,2946.368865841015,True
R__gap_over_atr__high,2026,rt,9,-0.8189505597668769,0.4596955338553148,2310.194598453045,True
R__gap_over_atr__high,original_PT_window,rt,50,-1.2338940783724344,0.7847215250823057,10584.576080394116,True
R__combo_exhaustion,primary,pt,7,-0.4928823030010468,0.10495034468872798,625.0145297500294,False
R__combo_exhaustion,2023,rt,4,-1.0719530323102218,0.5581568816622222,266.2073373000046,True
R__combo_exhaustion,2021_2022,rt,1,-0.6184395936719455,0.0473390940882846,5.685425200002982,True
R__combo_exhaustion,2024,pt,5,-1.6405111685488727,1.2607074231133788,1696.1270647000185,True
R__combo_exhaustion,2025,rt,2,-2.784442351372899,2.376189860868518,908.3927224500035,True
R__combo_exhaustion,original_PT_window,rt,11,-0.3230145196745266,-0.11068623585076699,-1008.3033799499808,False
R__combo_exhaustion,original_PT_window,pt,11,-0.11068623585076699,-0.3230145196745266,-28.31836754996243,False
R__combo_distribution,primary,rt,2,-3.96511155579003,3.5887065835249703,2031.4112919460163,True
R__combo_distribution,2023,pt,1,-2.3200516466666663,1.7991009193939396,296.85165170000005,True
R__combo_distribution,2021_2022,pt,3,-1.7543859373559012,1.1560208835313461,348.0238022000019,True
R__combo_distribution,2024,rt,1,-6.953841041699601,6.560567830237173,1659.8236610500048,True
R__combo_distribution,2025,rt,1,-0.9763820698804592,0.6168453368127678,371.5876308960113,True
R__combo_distribution,original_PT_window,rt,3,-2.0437073973953734,1.6191205067944248,1648.6027702460165,True
R__combo_weak_rebound,primary,rt,2,-0.39435854494022815,0.0358632818546612,44.35283140201307,False
R__combo_weak_rebound,2023,rt,2,-0.6223004790526472,0.08855972549109303,47.19926565000674,True
R__combo_weak_rebound,2025,rt,2,-0.39435854494022815,0.0358632818546612,44.35283140201307,False
R__combo_weak_rebound,original_PT_window,rt,4,-0.5083295119964377,0.062211503672877116,91.5520970520198,True
R__combo_persistent_sell,primary,rt,29,-0.7918580138212693,0.41583811187718495,4293.399072139142,True
R__combo_persistent_sell,2023,rt,22,-0.8767427474996657,0.34085292156187613,1172.5284654500438,True
R__combo_persistent_sell,2021_2022,rt,26,-0.5412871345514986,-0.04320712167321557,-72.64856609996414,True
R__combo_persistent_sell,2021_2022,pt,26,-0.04320712167321557,-0.5412871345514986,-1631.8689638999806,False
R__combo_persistent_sell,2024,rt,11,-1.1568707991769043,0.7638608301980081,1925.1113296000249,True
R__combo_persistent_sell,2025,rt,7,-0.7111557569091157,0.334531571256295,2020.0420783110267,True
R__combo_persistent_sell,2026,rt,11,-0.4782012101370052,0.11955591940601852,348.2456642280896,False
R__combo_persistent_sell,original_PT_window,rt,51,-0.8284749577609699,0.38349155919214967,5465.927537589185,True
R__combo_market_relative_weak,primary,rt,25,-1.2028555713940516,0.8307729202690919,9765.107717719118,True
R__combo_market_relative_weak,2023,rt,10,-1.0454355200782544,0.5357908628936913,1069.970347850024,True
R__combo_market_relative_weak,2021_2022,rt,2,-0.635175102943914,0.0714374906152887,-31.31528979999601,True
R__combo_market_relative_weak,2024,rt,7,-0.9193755092991285,0.5284097120738855,840.9726683000131,True
R__combo_market_relative_weak,2025,rt,10,-1.4500576507218135,1.0813934061607602,5085.155708186045,True
R__combo_market_relative_weak,2026,rt,8,-1.1418980265674068,0.7820651200753125,3838.9793412330614,True
R__combo_market_relative_weak,original_PT_window,rt,35,-1.1578784138752525,0.7464923324475491,10835.078065569143,True
R__combo_late_distribution,primary,rt,4,-1.8904139027875624,1.5165394136269585,1843.2685756710307,True
R__combo_late_distribution,2023,rt,5,-0.5042339953540195,-0.06901040779214034,-86.46719949998652,True
R__combo_late_distribution,2023,pt,5,-0.06901040779214034,-0.5042339953540195,-286.3672504999883,False
R__combo_late_distribution,2021_2022,pt,3,-1.1344646855923861,0.5447919609015045,174.96843635000158,True
R__combo_late_distribution,2024,rt,2,-2.981177609727343,2.592649121343092,1322.8826121000125,True
R__combo_late_distribution,2025,rt,2,-0.7996501958477822,0.4404297059108256,520.385963571018,True
R__combo_late_distribution,original_PT_window,rt,9,-1.120313954213372,0.6356784017274593,1756.8013761710445,True
D__ret1__low,primary,rt,36,-0.6677705295152483,0.27948336673923646,2519.8742070451717,True
D__ret1__low,2023,pt,21,-0.9063933509203342,0.48269906100928656,2126.6556495500413,True
D__ret1__low,2021_2022,rt,36,-0.7014668944267656,0.1006598776951766,677.5470090000415,True
D__ret1__low,2024,rt,10,-0.47938444470606817,0.06449579923164672,158.04263020003057,False
D__ret1__low,2025,rt,11,-0.7781851677613344,0.3742318780705273,-385.9929379029634,True
D__ret1__low,2026,rt,15,-0.7123905180075718,0.3533261701013498,2747.824514748105,True
D__ret1__low,original_PT_window,rt,57,-0.24391331195357752,-0.15741858187218416,-1171.9809175047772,False
D__ret1__low,original_PT_window,pt,57,-0.15741858187218416,-0.24391331195357752,-5250.99688399479,False
D__ret1__high,primary,rt,15,-0.5437429156662112,0.1561353302905741,4708.613116073039,True
D__ret1__high,2023,rt,5,-0.3711422148644399,-0.054137919950895494,-89.39120704998184,False
D__ret1__high,2023,pt,5,-0.054137919950895494,-0.3711422148644399,-269.34623044999273,False
D__ret1__high,2021_2022,rt,26,-0.4773250348070684,-0.1317246287013653,-201.17948709997128,False
D__ret1__high,2021_2022,pt,26,-0.1317246287013653,-0.4773250348070684,-1360.599782899971,False
D__ret1__high,2024,pt,3,-1.0910558510241,0.6903924969675582,417.0235427000071,True
D__ret1__high,2025,pt,6,-0.8403128346507618,0.4332405060800871,544.2739764000037,True
D__ret1__high,2026,rt,6,-2.1377940437293943,1.776179085889247,6386.655940173014,True
D__ret1__high,original_PT_window,rt,20,-0.5005927404657684,0.10356701773020668,4619.221909023057,True
D__ret3__low,primary,rt,46,-0.7473183058995382,0.36050952686222265,1111.0136285662356,True
D__ret3__low,2023,rt,26,-0.19232671030626533,-0.2305917320973047,-1431.1130999499248,False
D__ret3__low,2023,pt,26,-0.2305917320973047,-0.19232671030626533,-451.3579725499483,False
D__ret3__low,2021_2022,rt,40,-0.5713783499337943,-0.03686272577855813,-197.3454799499595,True
D__ret3__low,2021_2022,pt,40,-0.03686272577855813,-0.5713783499337943,-2216.335995049953,False
D__ret3__low,2024,rt,12,-1.159205544420974,0.7286987347791279,1414.4352292000253,True
D__ret3__low,2025,rt,11,-1.6438138939555238,1.2443870751720707,3448.72647500804,True
D__ret3__low,2026,rt,23,-0.10366185673114357,-0.2543132351556553,-3752.1480756418296,False
D__ret3__low,2026,pt,23,-0.2543132351556553,-0.10366185673114357,-832.8774983578445,False
D__ret3__low,original_PT_window,rt,72,-0.546904674157523,0.14705629446017113,-320.0994713836885,True
D__ret3__high,primary,rt,7,-1.2997984518355312,0.9011756583989126,5197.351596874019,True
D__ret3__high,2023,pt,5,-0.6398953047742763,0.19999099450233432,33.76715115000749,True
D__ret3__high,2021_2022,rt,19,-0.11916304229386103,-0.48523079391716556,-907.0237216499767,False
D__ret3__high,2021_2022,pt,19,-0.48523079391716556,-0.11916304229386103,-247.3535533499785,False
D__ret3__high,2025,pt,5,-0.748028550552011,0.3369315773512094,319.0601300500084,True
D__ret3__high,2026,rt,2,-5.391623524802382,5.024186180776221,5898.036599423999,True
D__ret3__high,original_PT_window,rt,12,-0.6748861825280872,0.2590627570767506,4771.26867072403,True
D__ret5__low,primary,rt,45,-0.9693629842210667,0.5790374085797648,6106.781883631228,True
D__ret5__low,2023,rt,28,-0.5467783701192889,0.12059702583157615,-205.49053104992845,True
D__ret5__low,2021_2022,rt,46,-0.33162827597220973,-0.27140377833736457,-1240.6938991499546,False
D__ret5__low,2021_2022,pt,46,-0.27140377833736457,-0.33162827597220973,-1580.5239858499356,False
D__ret5__low,2024,rt,12,-1.251558184477684,0.8204340670339679,1384.055189050015,True
D__ret5__low,2025,rt,14,-1.3451113460455153,0.9468488617497854,3755.410600932066,True
D__ret5__low,2026,rt,19,-0.5142672227146615,0.15555739564130583,967.3160936491477,True
D__ret5__low,original_PT_window,rt,73,-0.8072757349765489,0.4031972617722405,5901.2913525813,True
D__ret5__high,primary,pt,2,-1.074154905366804,0.6578938099835635,246.63760660000594,True
D__ret5__high,2023,pt,3,-1.757095541186712,1.3218285379908554,592.115128450007,True
D__ret5__high,2021_2022,pt,12,-1.1653510562835236,0.5628727797388797,665.2570301500169,True
D__ret5__high,2025,pt,2,-1.074154905366804,0.6578938099835635,246.63760660000594,True
D__ret5__high,original_PT_window,pt,5,-1.483919286858749,1.0562546467879386,838.7527350500129,True
D__ret10__low,primary,rt,57,-0.13526881970859042,-0.2571471539947935,-6793.340210166772,False
D__ret10__low,primary,pt,57,-0.2571471539947935,-0.13526881970859042,-454.92395133274806,False
D__ret10__low,2023,rt,35,-0.35268248004800795,-0.07765651216271063,-1213.545744849921,False
D__ret10__low,2023,pt,35,-0.07765651216271063,-0.35268248004800795,-1273.5657351499246,False
D__ret10__low,2021_2022,rt,51,-0.2735161839042973,-0.3274464786830589,-1685.9482005499594,False
D__ret10__low,2021_2022,pt,51,-0.3274464786830589,-0.2735161839042973,-1466.0581444499348,False
D__ret10__low,2024,pt,17,-0.4319912329016227,0.01138078593812023,-72.6758396999603,False
D__ret10__low,2025,rt,16,-0.5529107858740061,0.1384064418025961,-6.348521999947479,True
