factor,stage,bucket,n,mean_pct,median_pct,win_pct,cash,pf_pct,pf_cash,worst_pct,mdd_cash,clusters
downside_share20,ALL,2,125,-0.6520969895048304,-0.1056938949633474,48.0,-20426.988458294523,0.611020579719504,0.722720961140371,-12.332728137168736,-33834.63990105361,18
downside_share20,ALL,3,133,-0.6547646782437448,-0.4752926375807713,42.10526315789473,-44985.2936027453,0.5964525067293467,0.5972561026171217,-9.120108097805772,-51955.82304425743,18
downside_share20,ALL,4,136,-0.14753950956578105,0.09896844703613246,50.73529411764706,1782.4620300866427,0.8743646206982754,1.029556365210868,-11.91543918827798,-14668.404385544887,24
downside_share20,ALL,5,146,-0.6450343782254713,-0.5695295426542331,41.0958904109589,-34627.34636949733,0.5036786922304217,0.5036997950972293,-12.229427049039757,-39658.019904790424,14
downside_share20,U,1,94,-1.1174971648353675,-0.519581353585724,44.680851063829785,-30416.40371147366,0.4061357453246669,0.4818651395299375,-11.294812295554268,-36375.62894308675,9
downside_share20,U,2,78,-0.5339707943660054,0.06156671951099485,51.28205128205128,-9384.599235022672,0.6728641532767345,0.8190570798502358,-12.332728137168736,-22659.989777958734,10
downside_share20,U,3,44,-0.8183991839867125,-0.8643072979069035,43.18181818181818,-17912.904309099722,0.6001190042472351,0.6719084726548881,-8.552868772215849,-23751.853666425766,9
downside_share20,U,4,0,,,,0.0,,,,0.0,0
downside_share20,U,5,0,,,,0.0,,,,0.0,0
downside_share20,R,1,3,0.10153623758809908,0.7265464680488039,66.66666666666666,44.31720090001613,1.243672348840351,1.144112331187513,-1.2500750052845364,-307.51845129999595,3
downside_share20,R,2,20,-1.0533312650049045,-0.3421529031439839,45.0,-5390.963060792927,0.484273934809637,0.47834914114084415,-7.203521160516589,-7189.730661642954,8
downside_share20,R,3,35,-1.3047923437831404,-1.5812515046082882,31.428571428571427,-25899.653877567845,0.3188952073941983,0.26497864680705113,-8.628950102799992,-26635.553356467844,11
downside_share20,R,4,50,0.06968220255576087,-0.047732393296275696,50.0,4348.049610704217,1.0608749913344795,1.179653539705742,-8.223646820562418,-6626.338243485967,15
downside_share20,R,5,44,-0.757593928136863,-1.0440826030078356,36.36363636363637,-12152.360193662811,0.4671135260279481,0.4486186476048517,-6.728208157067416,-13865.698381960829,10
downside_share20,D,1,0,,,,0.0,,,,0.0,0
downside_share20,D,2,1,2.0262405410014512,2.0262405410014512,100.0,279.21594655,,,2.0262405410014512,0.0,1
downside_share20,D,3,9,0.4134789673967774,0.8894859721189591,55.55555555555556,561.0172919500131,2.029940727848499,1.827625808206747,-2.477457173513509,-656.445227699994,3
downside_share20,D,4,59,-0.5406699354665112,-0.3023892860902004,45.76271186440678,-6566.2015347568,0.5888383812527779,0.7380870031930564,-11.91543918827798,-11883.853207331958,14
downside_share20,D,5,97,-0.5696669382138725,-0.2359529609192322,43.29896907216495,-18951.04527668858,0.5326155283021535,0.5499751904915313,-12.229427049039757,-22584.50662798364,11
downside_share20,C,1,17,-0.3771594904315293,-0.1880630548538402,47.05882352941176,-4632.676844489967,0.7609977890114583,0.516355350246446,-9.500315327488163,-5813.242948890008,4
downside_share20,C,2,26,-0.8008468064791827,-0.4884313105824174,38.46153846153847,-5930.642109028924,0.49691970440942507,0.4829445309939363,-8.827690427622347,-8307.555744085934,7
downside_share20,C,3,45,-0.202838150781418,-0.0601616965596156,46.666666666666664,-1733.752708027754,0.8342888648537812,0.9181623851818912,-9.120108097805772,-10862.92496456583,8
downside_share20,C,4,27,0.3092608431033297,0.7362641145628105,62.96296296296296,4000.6139541392204,1.3354318773871743,1.3625506351846752,-5.036557294660186,-4128.106018256995,10
downside_share20,C,5,5,-1.1166386752302402,-1.137861637604522,40.0,-3523.940899145953,0.3772005241328438,0.3729654656734834,-6.417454118864033,-4107.17063607298,2
range_expansion,ALL,1,138,-0.9046305811507146,-0.7829003774971288,35.507246376811594,-49901.99386666941,0.3919505301336969,0.34845711143527885,-10.105854526435447,-50172.709650969424,42
range_expansion,ALL,2,133,-0.25020389940941606,0.0560590678336589,51.8796992481203,-13066.090946036471,0.7840104645053269,0.8047674454242928,-9.500315327488163,-34715.611183433604,35
range_expansion,ALL,3,124,-0.6732826825461132,-0.2840422699303681,43.54838709677419,-20274.177655794352,0.5676032607985423,0.738206616680862,-11.91543918827798,-26021.54204346649,43
range_expansion,ALL,4,130,-0.7114157118080273,-0.0113250466146148,49.23076923076923,-38401.807651816416,0.5825791059064082,0.5834956905216977,-9.916277761251097,-41888.10441671449,41
range_expansion,ALL,5,129,-0.46434744608116724,-0.2102840379008831,47.286821705426355,-11617.859635197492,0.7088628095105171,0.8360784272882438,-12.332728137168736,-32991.959557600836,30
range_expansion,U,1,32,-1.48307107272602,-0.8388553384769004,37.5,-9435.944639849864,0.264612195836093,0.4659645281221743,-10.105854526435447,-12412.383725409907,18
range_expansion,U,2,38,-0.028596869873447665,0.09738083055016039,57.89473684210527,137.57594390814575,0.974830101610404,1.00631397669703,-7.195385792790471,-16349.25732067493,16
range_expansion,U,3,33,-1.0021567494815864,-0.373307965523587,42.42424242424242,-10724.625707891828,0.4928316181446464,0.6224045092958167,-10.70066262246178,-12826.695608690863,16
range_expansion,U,4,48,-0.9854804228894259,0.1027010730624956,52.083333333333336,-23816.632282115796,0.48090497222369727,0.4571936537610866,-9.916277761251097,-24428.36209036581,16
range_expansion,U,5,65,-0.8274589405612286,-0.7681099002932467,43.07692307692308,-13874.280569646708,0.5869315605842272,0.7403199997854374,-12.332728137168736,-32207.45829370085,15
range_expansion,R,1,49,-0.7370589260698278,-0.67778006688963,40.816326530612244,-21481.51024463082,0.4953310666145122,0.31686819187859055,-8.628950102799992,-23440.93714393085,16
range_expansion,R,2,27,-1.0585485468533238,-0.7940696593006437,37.03703703703704,-8141.2764759268475,0.3747062022096611,0.5221328838219511,-8.223646820562418,-10078.020592523939,15
range_expansion,R,3,36,-0.5329165939719668,-0.7092676926843198,38.88888888888889,-5675.50661194783,0.613007357792641,0.7331252747122614,-5.322547377045629,-8407.527285600927,20
range_expansion,R,4,27,-0.516653570035802,-1.1117831361352122,44.44444444444444,-3719.0817558638955,0.7175886794383678,0.8031302494466757,-6.311610978034164,-11521.344493089924,11
range_expansion,R,5,13,0.11935158357239631,0.1434161457564871,53.84615384615385,-33.235232049955584,1.1222179713945952,0.9904519723157318,-6.953841041699601,-2397.1142960499865,9
range_expansion,D,1,41,-0.6332576175042608,-0.7637092996108998,34.146341463414636,-12788.525059985812,0.45881140540164045,0.2998318154226738,-5.674590776842097,-13059.240844285818,15
range_expansion,D,2,52,-0.05653768842800138,0.14528339462966205,50.0,-3858.2237283628556,0.9333097295385605,0.7585342468796001,-4.871337759198112,-8741.945159694946,12
range_expansion,D,3,30,-1.3668696915992238,-0.5158674937888356,40.0,-9606.023296376865,0.34381873677853064,0.5336117165333704,-11.91543918827798,-9865.867530476866,18
range_expansion,D,4,26,-0.0247681216054596,0.35935027504245054,61.53846153846154,1662.7266607261354,0.9723732977537336,1.1997224234568717,-7.49321665068133,-4572.858241925978,13
range_expansion,D,5,17,-0.6385931721204653,-0.5432074039106163,41.17647058823529,-86.9681489459656,0.4965624924918709,0.981472676460434,-12.229427049039757,-2349.935918349987,10
range_expansion,C,1,16,-0.956331011029357,-1.0739063303703742,18.75,-6196.013922202908,0.27949833643833105,0.32730985893639664,-4.52044229965467,-6196.013922202907,8
range_expansion,C,2,16,-0.04185418768534421,0.8013298042142406,68.75,-1204.1666856549145,0.9682663828033999,0.9006596327612756,-9.500315327488163,-8464.810886504994,10
range_expansion,C,3,25,0.3910083291256725,0.2679929981637157,56.00000000000001,5731.977960422172,1.618462177951069,1.7985668649249715,-4.224584246720926,-3597.566503274951,9
range_expansion,C,4,29,-1.054736713229052,-1.6758135755562196,37.93103448275862,-12528.820274562862,0.4701661825234105,0.40641819456367967,-9.120108097805772,-13296.432028562862,18
range_expansion,C,5,34,0.09378011563576628,0.6103885367541223,55.88235294117647,2376.624315445133,1.0772400988967339,1.2563440361378717,-8.827690427622347,-2852.800176099991,10
body,ALL,1,132,-0.6551324418293966,-0.678438124769011,39.39393939393939,-30494.063945857488,0.5147996270761346,0.5631043826349433,-12.229427049039757,-31643.6650599876,38
body,ALL,2,122,-0.6186364424303763,-0.537442649603738,42.62295081967213,-28421.075816241482,0.5758647332464977,0.6118971607495169,-8.358010529574145,-39152.482541825615,45
body,ALL,3,132,-1.1070065450334816,-0.4822172946716173,41.66666666666667,-50379.65555722537,0.41305329281431613,0.48583241441628344,-11.294812295554268,-50994.75428196837,45
body,ALL,4,125,-0.08663506787586156,0.2317962349315188,53.6,-3004.654618190459,0.9257191691701819,0.9467633790001472,-9.120108097805772,-11937.19165101894,44
body,ALL,5,142,-0.5640133995050128,-0.0131183940853275,49.29577464788733,-21778.156594749344,0.6500209925964089,0.7484736085558816,-12.332728137168736,-36471.953011863516,42
body,U,1,24,-1.4326843708512114,-0.7793515461913203,37.5,-17096.54087053591,0.22747722147393834,0.2373685198778125,-10.70066262246178,-17096.540870535915,17
body,U,2,44,-0.0500672713896887,0.14047054838868606,54.54545454545454,-4710.703739230847,0.9606834711546443,0.8422010686090851,-7.195385792790471,-17842.844093636908,22
body,U,3,48,-1.5678556954769425,-0.5080298460914432,37.5,-19815.25271247475,0.33720120252727304,0.5247981036869799,-11.294812295554268,-28489.681667285862,16
body,U,4,44,0.16646256448730085,0.4625878403738015,61.36363636363637,3451.5211658652056,1.1441468534557175,1.148068386222777,-8.552868772215849,-6447.880280285972,19
body,U,5,56,-1.3961413243475165,-0.9029687316005822,41.07142857142857,-19542.931099219746,0.3955800018238803,0.5918912543886545,-12.332728137168736,-36038.28990184887,15
body,R,1,49,-0.6002950673206544,-0.6386820291891546,36.734693877551024,-8972.573019170797,0.5709838689425882,0.6660079940676155,-6.311610978034164,-11852.852886383911,20
body,R,2,18,-0.7155600171830293,-1.6987548692864594,38.88888888888889,-6836.372476987949,0.5156592354028581,0.3152987525325351,-4.193272303273246,-8048.131264387964,13
body,R,3,30,-1.3253511303250272,-0.8709266495628759,36.666666666666664,-19911.032090860852,0.3030281110979409,0.27193892761827787,-8.223646820562418,-19946.820199765858,14
body,R,4,27,-1.0242789110868185,-1.0478324646697543,37.03703703703704,-12748.573509993887,0.43075408902092066,0.3304354262359008,-8.628950102799992,-13259.898060493892,13
body,R,5,28,0.47967256382585255,0.6264524731133939,60.71428571428571,9417.940776594134,1.4771180727585471,2.060149869625244,-6.295431170794602,-2913.9881113929832,14
body,D,1,39,-0.3981238458977885,-0.505664900505041,46.15384615384615,-1258.9543322778618,0.6401762613035018,0.8958199133504106,-12.229427049039757,-6391.851198384926,14
body,D,2,40,-0.7590371094939686,-0.38921767151947984,35.0,-9720.407843063798,0.4110354698373141,0.48022013199229674,-8.358010529574145,-12986.137858645825,16
body,D,3,34,-0.7296165586665818,-0.21363374367585639,47.05882352941176,-7794.050600584868,0.5117127138514999,0.5540411197261655,-11.124780081111952,-7934.25897143487,20
body,D,4,32,-0.019926268325561547,0.16084989305749187,53.125,2487.876284035101,0.9766224888410547,1.3689525249773926,-7.49321665068133,-3363.71723999997,11
body,D,5,20,-0.7541986960980174,-0.12776012880406645,45.0,-9207.153857803938,0.4338455645090755,0.2836897871480284,-11.91543918827798,-10236.62269215395,13
body,C,1,20,-0.35758845661627275,-0.8726323292502683,35.0,-3165.9957238729125,0.6750285919240748,0.6244491787024715,-3.015587519594887,-4510.858947239961,11
body,C,2,20,-1.5014560673153172,-2.0649287478503893,35.0,-7153.591756958891,0.3139664496370098,0.5131208423075061,-6.639395060878929,-9793.633767110901,12
body,C,3,20,-0.31501468285558776,-0.012874510840252401,50.0,-2859.320153304899,0.7714111760877101,0.7504796014620809,-9.500315327488163,-7141.612334138991,13
body,C,4,22,0.4608834029017334,0.8002014313968009,59.09090909090909,3804.5214419031236,1.5303205863158544,1.5178949401698163,-9.120108097805772,-2860.544614976978,13
body,C,5,38,-0.006653853458274598,0.7799897324007992,55.26315789473685,-2446.0124143197936,0.994342926868961,0.8557794946071845,-8.827690427622347,-6999.932227211875,15
clv,ALL,1,135,-0.9160426417169737,-0.7210080946225221,37.03703703703704,-46734.915477898416,0.35823328518744846,0.3812464737730177,-12.229427049039757,-46895.31661149843,42
clv,ALL,2,114,-1.0187955086197338,-0.840341850209475,36.84210526315789,-43581.484039381576,0.42673189869032135,0.44622406826373323,-10.105854526435447,-44449.17795948159,43
clv,ALL,3,131,-0.5889824461195017,-0.0989267747747778,48.854961832061065,-29344.77304831441,0.5949219779086338,0.6253772187182826,-10.70066262246178,-38813.04971208252,40
clv,ALL,4,132,-0.3102333921399214,-0.0113250466146148,49.24242424242424,1230.4913310016082,0.7911979334484203,1.0177279673536277,-12.332728137168736,-22056.824337391776,41
clv,ALL,5,142,-0.2540288853304064,0.5175974624275805,53.52112676056338,-14831.24852092134,0.817704751074089,0.8192717824170648,-11.91543918827798,-23517.136044257604,43
clv,U,1,31,-1.380283334264434,-1.036384948987093,32.25806451612903,-20487.826411336857,0.23839459219255682,0.28383970931189306,-7.326522662142857,-20487.826411336857,19
clv,U,2,29,-1.6902025432251493,-1.942995687808624,34.48275862068966,-19683.26164775992,0.27827262722633195,0.3114908840845164,-10.105854526435447,-22371.07757272492,17
clv,U,3,50,-0.5946316879585856,0.0984404035535879,57.99999999999999,-12576.379771554795,0.5789784188560946,0.5682586133078573,-10.70066262246178,-15704.254691819862,17
clv,U,4,58,-0.41701564479143904,-0.0113250466146148,48.275862068965516,3543.3452224822395,0.7817287457121397,1.0829365519670033,-12.332728137168736,-20049.241619241908,18
clv,U,5,48,-0.770434804977683,0.2443137858803937,50.0,-8509.784647426726,0.5831940160926309,0.7643814280781122,-10.155278745951652,-22701.61627399287,15
clv,R,1,40,-0.8294343856994975,-1.0050791576960816,37.5,-14066.992453609859,0.44258734096853414,0.4229902412039112,-6.311610978034164,-14839.765716547901,20
clv,R,2,26,-1.0584472886767737,-0.6582310480393923,30.76923076923077,-7510.055981009865,0.43787299331670626,0.592188386563084,-7.203521160516589,-9184.097142677936,15
clv,R,3,31,-1.3230103586792905,-1.294528641698355,32.25806451612903,-19783.247657547894,0.2869816950031736,0.23946489027601167,-8.223646820562418,-19847.279542702916,16
clv,R,4,25,0.13675265048567947,0.526358478177984,52.0,4257.526534622155,1.1303943616686873,1.5809298054749967,-5.322547377045629,-2827.5917630499875,13
clv,R,5,30,0.06705794868381366,0.1799764724074142,56.666666666666664,-1947.8407628738917,1.0547866730365147,0.8781464256072609,-8.628950102799992,-11040.27572207497,16
clv,D,1,42,-0.6099381931294203,-0.23062259181040318,42.857142857142854,-4052.9045568698175,0.4587477565285558,0.6615907218823817,-12.229427049039757,-5965.337343165881,15
clv,D,2,42,-0.33247354929496953,-0.13388809163887655,47.61904761904761,-8761.964333904863,0.7117409862520567,0.5315447615468809,-9.098307319576708,-9629.658254004871,17
clv,D,3,31,-0.3770387675132754,-0.7303748196694055,41.935483870967744,-3563.5263650328448,0.7052877639056365,0.7764659174874137,-5.674590776842097,-8678.473590319882,12
clv,D,4,24,-0.36766223312271284,0.0625989771640182,50.0,126.0737138240753,0.6567992716274634,1.0208264116286807,-11.124780081111952,-2381.8085896999632,12
clv,D,5,27,-0.7894918289635678,-0.1519504805288377,44.44444444444444,-8424.692030961909,0.4431802581500384,0.44514304664729487,-11.91543918827798,-10451.563244864976,14
clv,C,1,22,-1.0037360786444747,-1.0605071926899954,31.818181818181817,-8127.1920560818935,0.2555710174922832,0.23091876239376086,-4.224584246720926,-8204.893064431899,10
clv,C,2,17,-1.508429156066793,-1.9710568270053563,23.52941176470588,-7626.202076706932,0.31222512826631976,0.4129661387404895,-6.639395060878929,-10641.576666657944,8
clv,C,3,19,0.2777056246444265,0.7362641145628105,63.1578947368421,6578.38074582112,1.2326916263041854,1.907605438821633,-9.120108097805772,-3304.5833384189723,12
clv,C,4,25,-0.45435292127052107,-0.0471404071436813,48.0,-6696.454139926862,0.6597294560266327,0.49664657645634264,-8.827690427622347,-9904.26120878688,14
clv,C,5,37,0.5463056714462969,1.0750771913824777,62.16216216216216,4051.068920341193,1.5918760396621963,1.2741207733680402,-9.500315327488163,-8652.369187134005,17
upper_shadow,ALL,1,137,-0.31510015518432627,0.0681975150567122,50.36496350364964,-16337.516269356503,0.776230881490004,0.7987288539550358,-11.91543918827798,-25384.49327017078,40
upper_shadow,ALL,2,139,-0.49611025058397956,-0.1519518495233673,45.32374100719424,-25360.981395619307,0.6441666218726105,0.6831656840929963,-11.294812295554268,-40612.02302172344,43
upper_shadow,ALL,3,126,-0.5695683796080685,-0.4372033068874176,42.857142857142854,-20365.40055810943,0.6242122304510682,0.7251391835745085,-12.332728137168736,-23183.32927114958,47
upper_shadow,ALL,4,120,-0.6912595970011012,-0.4654283518800243,45.0,-23368.070759153532,0.5318222740953051,0.6033439221894096,-11.124780081111952,-24441.639103708538,44
upper_shadow,ALL,5,131,-1.0087821747666088,-0.4917516052830084,42.74809160305343,-48645.63755002536,0.4124070653438653,0.45835960496296735,-10.105854526435447,-49958.88880764343,46
upper_shadow,U,1,40,-0.7273981825411704,0.3703479197716299,55.00000000000001,-4811.636865421839,0.6445288855381138,0.8605187503768382,-10.70066262246178,-19006.248605073903,19
upper_shadow,U,2,40,-0.7201830265093699,-0.5048837664128902,47.5,-14881.732291043752,0.5516530227734958,0.5319078970060654,-11.294812295554268,-21558.681369541842,17
upper_shadow,U,3,47,-0.39129805514454225,-0.3195731659275936,44.680851063829785,-4981.082133592827,0.7407036106632472,0.8451911958135019,-12.332728137168736,-10590.18816685294,17
upper_shadow,U,4,45,-1.1233842569395982,-0.8802995421115324,44.44444444444444,-11267.193789406872,0.45006234785044014,0.6322301438212399,-9.70526855644401,-15776.25075234989,17
upper_shadow,U,5,44,-1.269487978054347,-0.519581353585724,43.18181818181818,-21772.262176130764,0.34513455735893,0.39629958848539154,-10.105854526435447,-22010.96493220781,18
upper_shadow,R,1,36,0.34037222630750036,-0.26026671979297633,47.22222222222222,4499.632586245116,1.4106741063542927,1.3743193180290432,-3.4166588620090423,-5492.988843832965,16
upper_shadow,R,2,38,-1.0385466057777615,-0.5427940440042689,39.473684210526315,-16743.744051027854,0.4062225205589502,0.39875713273312313,-8.628950102799992,-17582.8640762769,16
upper_shadow,R,3,27,-0.24727291107680002,-0.151950621175895,48.148148148148145,18.75110906315672,0.8257088100569241,1.0014033837495304,-5.322547377045629,-4786.583050511986,17
upper_shadow,R,4,24,-0.44388562203038423,-0.6949606703492468,41.66666666666667,-5277.492078142901,0.637066340438002,0.5535577185070598,-4.939077097022847,-6374.201352797909,14
upper_shadow,R,5,27,-1.9162509973959212,-1.8438561782449447,29.629629629629626,-21547.75788655687,0.2037200787067924,0.20396450513202166,-8.223646820562418,-21764.228025356864,13
upper_shadow,D,1,29,-0.8231111809992984,-1.0368644458264284,44.827586206896555,-11700.746425889902,0.4122693325478181,0.35821521425746,-11.91543918827798,-12040.253584389915,14
upper_shadow,D,2,35,-0.45260720798232773,-0.2359529609192322,40.0,-2956.4105871458614,0.607128543754835,0.7777264033515139,-7.49321665068133,-7883.014885477953,17
upper_shadow,D,3,29,-0.5423938292292638,-0.2102840379008831,48.275862068965516,-2360.100334115888,0.5941538284163257,0.7879068619510409,-12.229427049039757,-6723.924581455914,16
upper_shadow,D,4,34,-0.6302688140877492,-0.490164448910132,41.17647058823529,-5596.843849574871,0.4417046617148486,0.49459581035076733,-11.124780081111952,-5986.0981103129625,15
upper_shadow,D,5,38,-0.2512330162584565,0.005543903805706497,50.0,-2878.589152968839,0.7691114741524311,0.7962080527670925,-9.098307319576708,-4667.860968308957,17
upper_shadow,C,1,32,-0.07674905802175748,0.541110791154837,53.125,-4324.765564289881,0.9395276536604398,0.7366577696381096,-9.500315327488163,-11742.507869291989,15
upper_shadow,C,2,26,0.5828469049283859,1.0954344379437224,57.692307692307686,9220.905533598156,1.6658544931047836,2.298117593363618,-6.639395060878929,-4032.4999404869764,14
upper_shadow,C,3,23,-1.346470330091342,-1.4093568106967094,26.08695652173913,-13042.969199463869,0.2795314372438097,0.25164203208523456,-8.827690427622347,-13137.98734444891,12
upper_shadow,C,4,17,-0.018615615890442205,0.2679929981637157,58.82352941176471,-1226.541042028886,0.9819356167174382,0.7720576352477132,-9.120108097805772,-4456.434819200931,12
upper_shadow,C,5,22,-0.6821528323874211,-0.6706400793317796,45.45454545454545,-2447.028334368893,0.549075755238852,0.8050647169974728,-4.705608560035071,-6979.074589466965,11
lower_shadow,ALL,1,128,-0.6218244785462776,-0.4383482513023478,44.53125,-16908.242026403525,0.586891219301077,0.7365511709723866,-12.229427049039757,-18501.06676253853,45
lower_shadow,ALL,2,132,-0.8716151434453049,-0.4803760417533368,41.66666666666667,-53738.87093896434,0.4401415845089345,0.3987752355656067,-12.332728137168736,-59746.087888200505,44
lower_shadow,ALL,3,138,-0.569520202160641,-0.33101694058775544,44.927536231884055,-26481.557885837403,0.604043681260663,0.645085169301527,-10.105854526435447,-29108.431684751453,41
lower_shadow,ALL,4,122,-0.6130099983082401,-0.18369629431350498,46.72131147540984,-28994.56828421543,0.5880191019510186,0.6331278880638652,-8.628950102799992,-37184.76637777052,42
lower_shadow,ALL,5,133,-0.38321457576032236,-0.0601616965596156,48.87218045112782,-7954.367396843434,0.7471488882739316,0.8964627280753772,-11.294812295554268,-14918.853312310684,39
lower_shadow,U,1,40,-0.3266857846303771,0.14047054838868606,55.00000000000001,4624.598699047143,0.7823885432011495,1.214527570099943,-10.155278745951652,-9230.461051759969,17
lower_shadow,U,2,43,-1.9215427140491865,-1.4823943982535637,32.55813953488372,-39030.8517886238,0.19409272166703304,0.1671000814844387,-12.332728137168736,-39735.550755023796,19
lower_shadow,U,3,43,-1.0811948328286087,-0.5599742136193162,41.86046511627907,-14515.00411560378,0.467040917389138,0.5636168647806565,-10.105854526435447,-19378.94219898286,15
lower_shadow,U,4,39,-1.1047562138136295,-0.8198495024477119,46.15384615384615,-19103.58158014683,0.3617204287013513,0.42901615010227057,-7.195385792790471,-24416.54213926384,16
lower_shadow,U,5,51,0.05032585665104919,0.1671872824960278,56.86274509803921,10310.931529731211,1.0333586693336232,1.34337728324525,-11.294812295554268,-12591.117938669962,16
lower_shadow,R,1,38,-0.35155127658424634,-0.3692807124209089,44.73684210526316,-5534.663200032836,0.7286361845514104,0.654561130009471,-6.953841041699601,-6749.264290072956,17
lower_shadow,R,2,27,-1.0688792822210769,-0.7798533561794848,33.33333333333333,-7530.132876661874,0.39870096133737504,0.6087053967854471,-7.203521160516589,-12624.204692705916,15
lower_shadow,R,3,28,-0.7149585470115597,-0.7319575185047249,32.142857142857146,-7502.694873696882,0.5157783209701545,0.5914065335504884,-4.9434987495606135,-10640.421136797886,14
lower_shadow,R,4,30,-0.5958011182754291,-0.11355167420888898,50.0,-8395.16981601987,0.6543728204885442,0.6199675162863221,-8.628950102799992,-12416.162229020933,16
lower_shadow,R,5,29,-0.5575244598351945,-0.7654712292452927,44.827586206896555,-10087.949554007886,0.5817212409995195,0.3849420017013204,-4.977565457998386,-10216.0638113129,18
lower_shadow,D,1,26,-1.5178669726316465,-0.6321077492665692,30.76923076923077,-12608.35399854192,0.1966539065553973,0.1823400012341898,-12.229427049039757,-12768.891716991919,15
lower_shadow,D,2,33,-0.0470979016944018,0.3774199042809064,57.57575757575758,-2150.2810471208463,0.9361325834249857,0.7866363920226966,-5.202703699677528,-4455.843983621961,15
lower_shadow,D,3,44,-0.12589643522196656,0.0616163134087003,50.0,-851.5225590088535,0.8568348393165982,0.9280117584890153,-9.098307319576708,-3935.8892931419396,13
lower_shadow,D,4,31,-0.025862029903755954,-0.1519504805288377,45.16129032258064,-964.1850853048912,0.9724063193344511,0.920337110636115,-6.235135426079971,-4143.391875710991,17
lower_shadow,D,5,31,-1.2599017339255993,-0.5531564553884558,35.483870967741936,-8918.34765971885,0.3291119503927668,0.5160733756045767,-11.124780081111952,-9782.055496093884,16
lower_shadow,C,1,24,-0.5709421695868448,-0.4884313105824174,41.66666666666667,-3389.8235268759145,0.6001125456578827,0.6968247549421475,-8.827690427622347,-5892.819747542961,15
lower_shadow,C,2,29,-0.06941002947520304,-0.1519518495233673,44.827586206896555,-5027.605226557829,0.9343208104115526,0.6190853811621149,-6.417454118864033,-7048.914907307839,16
lower_shadow,C,3,23,-0.28452728784556935,0.5764342206115675,56.52173913043478,-3612.336337527883,0.7904103936474393,0.6763397904790046,-9.120108097805772,-6386.4984104819705,9
lower_shadow,C,4,22,-0.5920895899815642,-0.1836951751141446,45.45454545454545,-531.6318027438363,0.6083461906768888,0.9532858392809297,-6.639395060878929,-5838.649322722875,12
lower_shadow,C,5,22,0.07686390098126485,0.5514251660681724,54.54545454545454,740.9982871520881,1.0609144967468334,1.061918201483521,-9.500315327488163,-5924.28492557999,12
clv3,ALL,1,111,-0.8906691871573895,-0.6386820291891546,37.83783783783784,-39409.32936687052,0.4344203599455782,0.4277983175219048,-12.229427049039757,-40582.10830062055,40
clv3,ALL,2,134,-0.967704050921694,-0.7454700212358651,41.7910447761194,-48396.920823626395,0.38118217266426546,0.41639431752959427,-12.332728137168736,-48887.26248902639,39
clv3,ALL,3,126,-0.5991564457567704,-0.5353408006148264,40.476190476190474,-10072.22997240948,0.6067846719394371,0.8554565134689,-9.916277761251097,-36489.893427865776,42
clv3,ALL,4,144,-0.5651417074761473,-0.15195055085236636,48.61111111111111,-39414.23660210942,0.6302063352257739,0.5702727497699824,-11.91543918827798,-42175.28610721644,37
clv3,ALL,5,139,-0.061707294212860385,0.515837689375,56.11510791366906,4030.7870095016706,0.9532204974646049,1.05690657279838,-10.155278745951652,-20442.87531922679,44
clv3,U,1,17,-1.2152522844556044,-0.5599742136193162,41.17647058823529,-9519.039941648934,0.3718256690241265,0.3259994944601654,-8.955440431609654,-13015.524400444943,11
clv3,U,2,35,-1.5254799265658048,-0.8578611745060888,34.285714285714285,-22068.584905188854,0.2474257209757402,0.2909669597241318,-12.332728137168736,-22068.584905188854,16
clv3,U,3,50,-0.8532012017214057,-0.5770671996658061,44.0,-6762.441551242806,0.5519000635211964,0.8115763255888627,-9.916277761251097,-29426.0015968659,15
clv3,U,4,52,-0.8067178608009703,-0.0497639215037991,50.0,-20956.25653931382,0.5659783332431603,0.5445245223524311,-11.294812295554268,-27450.371082489884,17
clv3,U,5,62,-0.387799103826115,0.14467627905623984,54.83870967741935,1592.4156817983599,0.7560573776822853,1.0418851588934346,-10.155278745951652,-19719.35894473776,15
clv3,R,1,34,-0.5994449747435289,-1.0121072672751068,41.17647058823529,-10553.242446612845,0.6133844568744115,0.558076936907911,-6.728208157067416,-13134.017595395884,16
clv3,R,2,32,-1.4819633930861493,-1.7125538414266166,28.125,-17298.155738979884,0.21437846632260624,0.2542586571064703,-8.223646820562418,-17900.93976347889,18
clv3,R,3,32,-0.23708647224996826,-0.37800113980890265,43.75,-63.713887448852574,0.8030447327994408,0.995753886372236,-7.203521160516589,-4168.1909932109975,12
clv3,R,4,28,-1.240079926935562,-0.7064045785209502,32.142857142857146,-10961.013070106865,0.31834050768791217,0.3587769674856426,-6.953841041699601,-10961.013070106867,15
clv3,R,5,26,0.5320458252405327,1.1594183036744892,65.38461538461539,-174.4851772709062,1.5240339555956393,0.9865215342230462,-8.628950102799992,-10428.408713591969,14
clv3,D,1,50,-1.0435316944736177,-0.40402709329762065,36.0,-17231.37606720178,0.3137054281032398,0.30695740505109836,-12.229427049039757,-17730.993545301786,16
clv3,D,2,42,-0.02628447027399799,0.4107981540179687,59.523809523809526,1202.2613958771622,0.9688839559168758,1.105855320026686,-8.358010529574145,-3696.470816786933,19
