id,stage,factor,tail,timing,n,mean_pct,median_pct,win_pct,cash,pf_pct,pf_cash,worst_pct,mdd_cash,clusters,months,delete5_pct,delete5_cash,stress10bp_pct,delayed_n,delayed_pct,delayed_cash,max_cash_loss,2024_n,2024_pct,2025_n,2025_pct,2026_n,2026_pct,basic_pass,cluster_t,maxT_p,statistical_pass,literal_open_pass
U__relative_ret5__high,U,relative_ret5,high,previous_close,91,-1.0831290155216693,-0.6790961826483921,43.956043956043956,-28381.349623479513,0.49305238300973814,0.644553372635372,-12.332728137168736,-53103.50379979267,15,14,-1.533691052163699,-53039.59108197056,-1.1835523780596144,90.0,-0.8170109066294031,-16442.110186812584,-5919.709505840993,24,-1.0404186844618513,56,-1.6944035403959081,11,1.935627843343944,False,-2.032073085359404,1.0,False,False
U__market_ret5__high,U,market_ret5,high,previous_close,57,-1.09646866919502,-0.6237863211999876,42.10526315789473,-27056.82139976372,0.4466459603524465,0.46944090892031326,-12.332728137168736,-36116.70447180179,15,14,-1.7370927420009523,-42683.10024091178,-1.196897912550763,55.0,-0.9947598661321677,-21070.01985039477,-6859.1247409980015,22,-0.017893964952730344,24,-2.45816295465139,11,-0.28264872759297427,False,-2.0277854718096124,1.0,False,False
R__gap_over_atr__high,R,gap_over_atr,high,after_open,30,-1.1132157184644431,-1.0149641807320107,33.33333333333333,-11585.425911393888,0.4139791086970222,0.4924269951107232,-6.006505000475725,-13906.201523502908,15,16,-2.046753578835167,-21387.05542552592,-1.2136531972388758,30.0,-0.92679498351197,-11665.132660082882,-2880.6767444250054,13,-1.0027708784382754,8,-1.6237368870417277,9,-0.8189505597668769,False,-2.378384959657987,1.0,False,False
C__downside_share20__high,C,downside_share20,high,previous_close,5,-1.1166386752302402,-1.137861637604522,40.0,-3523.940899145953,0.3772005241328438,0.3729654656734834,-6.417454118864033,-4107.17063607298,2,2,,,-1.2170822327890818,5.0,-0.8711726688021258,-2604.9943702619453,-4107.17063607298,0,,3,-1.7775613306227234,2,-0.12525469214151508,False,,,False,False
U__downside_share20__low,U,downside_share20,low,previous_close,94,-1.1174971648353675,-0.519581353585724,44.680851063829785,-30416.40371147366,0.4061357453246669,0.4818651395299375,-11.294812295554268,-36375.62894308675,9,11,-1.4695357281955885,-43399.82937896968,-1.217936492507214,92.0,-0.8771726943206599,-24219.128602278706,-4971.976372502989,27,-0.6569750644626519,60,-1.4394473345746255,7,-0.13422381136505757,False,,,False,False
D__beta_residual1__high,D,beta_residual1,high,previous_close,18,-1.1226022789624435,-0.8090552105219984,33.33333333333333,-7672.2918234749695,0.3692227177315875,0.42764383742794154,-11.91543918827798,-7672.29182347497,12,10,-2.4499302367247484,-13366.229781195983,-1.2230412281520056,18.0,-0.7547250382587032,-3826.7328508319342,-7030.109121084007,6,-1.4184770878248554,6,-0.8876388634392997,6,-1.061690885623175,False,,,False,False
U__current_gap__low,U,current_gap,low,after_open,61,-1.12985739781076,-0.6067232974431727,44.26229508196721,-30038.48406291566,0.46923503132976435,0.4964092780567742,-12.332728137168736,-36106.74598456268,18,15,-1.6793360962562878,-44686.433123909694,-1.2303043043712314,59.0,-0.6393523877468528,-16160.91266447366,-5919.709505840993,23,-0.6600938970454472,31,-1.8216759667469078,7,0.39040190496329813,False,-1.997708939357422,1.0,False,False
U__atr20__high,U,atr20,high,previous_close,65,-1.1422651339266234,-0.847637721180383,47.69230769230769,-33890.567692773635,0.5200212709232718,0.5783750717633482,-12.332728137168736,-39343.87201484163,4,6,-1.7856622817758112,-55928.050231701665,-1.2427201261335554,64.0,-0.7328453320110273,-20562.87066544059,-5919.709505840993,14,-0.3924733222451956,51,-1.34809033713329,0,,False,,,False,False
U__ret5__high,U,ret5,high,previous_close,87,-1.149515138912205,-0.8198495024477119,42.5287356321839,-26557.87242604954,0.47153729378845577,0.650598369865908,-12.332728137168736,-49986.03518974767,14,14,-1.6261037458410734,-51216.11388454058,-1.2499716032492163,86.0,-0.9148736078757594,-15687.464067752606,-5919.709505840993,24,-1.1641424182050002,53,-1.7284891366206931,10,1.9541525192454912,False,-2.2071670943926773,1.0,False,False
R__overnight_minus_intraday5__high,R,overnight_minus_intraday5,high,previous_close,32,-1.168212039398143,-1.1998270756561702,34.375,-18934.122908191857,0.374456162631411,0.35184585388706097,-8.223646820562418,-19047.777958903873,12,13,-2.0306771021810817,-27865.804574725877,-1.2686778969810844,32.0,-1.1017702529935156,-19902.863317680836,-5175.963308861987,13,-0.8739678016008532,6,-2.889442963668875,13,-0.6680420044550951,False,-2.1080243818192983,1.0,False,False
C__overnight5__low,C,overnight5,low,previous_close,11,-1.192237270373378,-0.4752926375807713,27.27272727272727,-1731.753185555967,0.44072347282973745,0.6040498942852744,-8.827690427622347,-3086.4583020999894,5,5,-3.829175398886683,-4297.328035311986,-1.2927050674901601,11.0,-0.43243355550876283,-443.0706431589783,-1262.3597311499957,7,-1.8074497590783751,3,0.47865706606335046,1,-1.898432858748584,False,,,False,False
R__combo_market_relative_weak,R,combo_market_relative_weak,fixed,previous_close,25,-1.2028555713940516,-0.9763820698804592,28.000000000000004,-14188.906814718861,0.2378878097902155,0.24954723709007215,-6.728208157067416,-14188.906814718863,10,10,-1.949498544466857,-18729.938789589894,-1.3033391609435094,25.0,-1.1130994678532526,-13809.287811172857,-3721.371931673988,7,-0.9193755092991285,10,-1.4500576507218135,8,-1.1418980265674068,False,,,False,False
U__clv3__low,U,clv3,low,previous_close,17,-1.2152522844556044,-0.5599742136193162,41.17647058823529,-9519.039941648934,0.3718256690241265,0.3259994944601654,-8.955440431609654,-13015.524400444943,11,10,-2.6985948446129657,-14013.623664469938,-1.3157406643541185,16.0,-0.9059891288460333,-7141.250763899949,-4658.907089330985,5,-1.0476724293921928,9,-1.7479696277510242,3,0.1035999869916348,False,,,False,False
D__market_ret1__high,D,market_ret1,high,previous_close,23,-1.2378137314350677,-0.7895331279705751,39.130434782608695,-10350.2407109319,0.31588241603146117,0.3329525447531275,-12.229427049039757,-11909.031141392941,11,12,-2.1620218129961364,-14697.258181604935,-1.338312273932694,23.0,-0.5386554021428442,-4307.034449619888,-3585.2028699959837,3,1.1994779765875088,8,-2.676969803290602,12,-0.887699277203689,False,,,False,False
ALL__ret20__high,ALL,ret20,high,previous_close,118,-1.2421804967058672,-0.3774377472711241,44.91525423728814,-48394.71196035962,0.4098218529308548,0.448359834075238,-12.332728137168736,-49934.00822713663,8,11,-1.5439300756704766,-64169.33401632361,-1.3426819744909322,115.0,-1.076365947832547,-40087.34291373359,-5919.709505840993,45,-1.039726604848177,67,-1.3324016038696977,6,-1.753115655642432,False,,,False,False
U__ret5__low,U,ret5,low,previous_close,19,-1.2531277790069837,-0.6237863211999876,42.10526315789473,-6305.902248668894,0.3998984038560023,0.5804934940433129,-9.916277761251097,-9717.975935195936,11,10,-2.8096622582556514,-14896.8262887469,-1.3536366242002134,19.0,-0.683520082008231,-3049.3591227748902,-4422.65988151799,8,-2.103362041568368,7,-0.85651973307597,4,-0.24672333426348958,False,,,False,False
D__lower_shadow__high,D,lower_shadow,high,previous_close,31,-1.2599017339255993,-0.5531564553884558,35.483870967741936,-8918.34765971885,0.3291119503927668,0.5160733756045767,-11.124780081111952,-9782.055496093884,16,14,-2.0870639123606827,-17458.78208992688,-1.3604102230770077,31.0,-0.9334982561574987,-5611.965993560856,-3223.7350203239957,8,-3.34742833711421,11,-1.0211898581513355,12,-0.08703655125959993,False,-2.2443444828388723,1.0,False,False
U__range_pos20__high,U,range_pos20,high,previous_close,99,-1.2624358649858816,-0.6790961826483921,42.42424242424242,-37924.84040557457,0.41388792663238444,0.5139235438895243,-12.332728137168736,-51211.92359404665,10,13,-1.6475345659759102,-58351.10739822862,-1.3629476531500053,97.0,-0.8559807386178069,-21579.030116372604,-5919.709505840993,30,-1.0508965020499061,62,-1.7206577123579094,7,1.8895032277264758,False,-2.5413755860131113,1.0,False,False
U__ret10__high,U,ret10,high,previous_close,104,-1.2673361864505255,-0.7413911578706471,42.30769230769231,-39815.58239857751,0.41419352236366314,0.5332846275268134,-12.332728137168736,-48827.421199263634,9,13,-1.6282474282782757,-59426.85018334453,-1.36785081484308,103.0,-0.9867897061188438,-27486.45527127655,-5919.709505840993,31,-1.362315093770189,68,-1.389091390991596,5,0.9774038206899475,False,-2.9904028582121422,1.0,False,False
U__upper_shadow__high,U,upper_shadow,high,previous_close,44,-1.269487978054347,-0.519581353585724,43.18181818181818,-21772.262176130764,0.34513455735893,0.39629958848539154,-10.105854526435447,-22010.96493220781,18,14,-1.8995842992461633,-33053.78375815282,-1.3700032309304273,42.0,-0.936047631778259,-17573.496186072793,-5128.5658635,16,-1.178395025186078,22,-1.1067160994962106,6,-2.109232740416234,False,-2.1143692434099908,1.0,False,False
U__market_ret5__low,U,market_ret5,low,previous_close,22,-1.2843209921383478,-0.4666410895714516,40.909090909090914,-14723.071527179893,0.3968950000862757,0.4469984394708005,-8.955440431609654,-19544.657236773914,7,7,-2.6298309881255553,-26082.699975398944,-1.384846306150081,22.0,-1.4503128773244114,-19157.789798809863,-5147.525068227004,7,-1.4284341218025163,4,-2.378012914613942,11,-0.7949064832700249,False,,,False,False
D__ret3__high,D,ret3,high,previous_close,7,-1.2997984518355312,-0.1035697770792952,42.857142857142854,-6019.845690374,0.3633204301765222,0.19259053229361403,-11.91543918827798,-7030.109121084007,5,4,-6.564097163614422,-7247.434841984002,-1.4003239391011495,7.0,-0.5504106724110909,-3173.0942741259764,-7030.109121084007,0,,5,0.3369315773512094,2,-5.391623524802382,False,,,False,False
U__market_ret1__low,U,market_ret1,low,previous_close,36,-1.3376128342755922,-0.6665485835531426,47.22222222222222,-19623.691876995894,0.43901254934897127,0.4999361885903307,-10.105854526435447,-20029.901241469935,20,15,-2.362402958104239,-35085.477875238896,-1.4381628261709776,36.0,-0.9997073674727857,-14779.095283047884,-5128.5658635,14,-1.34518357097483,15,-1.293859553753527,7,-1.4162283905672552,False,-2.1202679121546737,1.0,False,False
ALL__ma20slope5__high,ALL,ma20slope5,high,previous_close,123,-1.348671778011389,-0.4917516052830084,44.71544715447154,-55843.751027705606,0.3843560325256766,0.42385909064662153,-12.332728137168736,-62305.12081740964,6,11,-1.642147700295529,-71961.54695188762,-1.4492264689722836,120.0,-1.1043061260259492,-42951.49714029457,-5919.709505840993,46,-0.8892664572883845,73,-1.7504946090163709,4,0.7014336995149832,False,,,False,False
U__overnight5__high,U,overnight5,high,previous_close,68,-1.3519853820026668,-0.39383496781539545,45.588235294117645,-33594.55201564466,0.3632436221828591,0.4594444688260523,-10.155278745951652,-38411.44220078769,11,13,-1.8582298688138648,-50664.959982434695,-1.452542605073572,68.0,-1.268794034544983,-28989.863830234717,-5147.525068227004,24,-1.9276651039602697,31,-1.0697938476053142,13,-0.9621103234900108,False,-3.590266650938092,1.0,False,False
U__ret20__high,U,ret20,high,previous_close,106,-1.353819598131558,-0.519581353585724,44.339622641509436,-44539.609891269625,0.3693398490845751,0.4392722324742711,-12.332728137168736,-50462.90994674574,6,9,-1.6822776654687523,-60314.23194723367,-1.454377172822931,103.0,-1.1345696004556085,-35792.57280663461,-5919.709505840993,37,-1.355292598289918,64,-1.4428230102945585,5,-0.20367572127328568,False,,,False,False
U__bias20__high,U,bias20,high,previous_close,104,-1.3577439536112157,-0.7236030414708194,43.269230769230774,-43164.641181790525,0.38997470196493095,0.4923454554724377,-12.332728137168736,-58032.32374354167,10,12,-1.7232212442854653,-62192.752213483545,-1.4583038236004695,101.0,-0.9915852891289842,-27635.1856468336,-5919.709505840993,31,-1.2775531634160118,67,-1.5331407046233765,6,0.1865340166826955,False,-2.827132612304988,1.0,False,False
U__clv__low,U,clv,low,previous_close,31,-1.380283334264434,-1.036384948987093,32.25806451612903,-20487.826411336857,0.23839459219255682,0.28383970931189306,-7.326522662142857,-20487.826411336857,19,14,-2.1225716653312467,-28309.497915916872,-1.4808536677903275,30.0,-1.0392925618556161,-16301.992084399888,-5128.5658635,11,-0.5626900427666043,14,-1.38723139997483,6,-2.862992215352864,False,-2.8497467415349917,1.0,False,False
U__body__high,U,body,high,previous_close,56,-1.3961413243475165,-0.9029687316005822,41.07142857142857,-19542.931099219746,0.3955800018238803,0.5918912543886545,-12.332728137168736,-36038.28990184887,15,15,-2.087858800620438,-38712.0749161338,-1.496721326305914,56.0,-1.218420602295637,-16016.68631761271,-5919.709505840993,18,-2.091862821793709,29,-1.8250249463282122,9,1.3772600080382205,False,-1.9012679754088841,1.0,False,False
R__drawdown60__low,R,drawdown60,low,previous_close,16,-1.4137419861257277,-1.1641524436050297,12.5,-13416.88812213587,0.2686497537063556,0.2741187690880435,-6.728208157067416,-17705.282139512896,5,5,-2.6300267831624025,-17296.84907124291,-1.514334021101301,16.0,-1.135148065668827,-10670.037084710857,-3721.371931673988,0,,9,-0.556841957993415,7,-2.515470593724415,False,,,False,False
U__body__low,U,body,low,previous_close,24,-1.4326843708512114,-0.7793515461913203,37.5,-17096.54087053591,0.22747722147393834,0.2373685198778125,-10.70066262246178,-17096.540870535915,17,13,-2.2914401777421722,-22103.125710673914,-1.5332812605268458,24.0,-1.09417509968419,-12441.8322710949,-6859.1247409980015,9,-1.1719266943779287,9,-1.2568498144277143,6,-2.087572720196381,False,,,False,False
U__prev_am_return__high,U,prev_am_return,high,previous_close,56,-1.440001250092013,-1.0774932773561154,39.285714285714285,-30874.407765858676,0.41548081894954014,0.48899784416283615,-12.332728137168736,-36164.989053238736,18,16,-2.164777186110743,-49575.74523442271,-1.5406031722539204,56.0,-1.3323024106845796,-27708.07284729769,-5919.709505840993,17,-1.3252117380996877,31,-1.9760660500866674,8,0.3933221369035841,False,-2.395171182609396,1.0,False,False
U__range_expansion__low,U,range_expansion,low,previous_close,32,-1.48307107272602,-0.8388553384769004,37.5,-9435.944639849864,0.264612195836093,0.4659645281221743,-10.105854526435447,-12412.383725409907,18,15,-2.203370165439937,-16171.305567258867,-1.5836921611274555,30.0,-1.1115948931014494,-6882.368847012887,-2147.514615499995,17,-1.7243938668913987,11,-1.677207505851775,4,0.07642599357266872,False,-2.6505083309842985,1.0,False,False
U__ret10__low,U,ret10,low,previous_close,1,-1.4909193575146216,-1.4909193575146216,0.0,-1068.9891793379836,0.0,0.0,-1.4909193575146216,-1068.9891793379836,1,1,,,-1.5915499618912086,1.0,-2.0760226595146327,-1488.5082468719918,-1068.9891793379836,0,,0,,1,-1.4909193575146216,False,,,False,False
U__gap_over_atr__low,U,gap_over_atr,low,after_open,50,-1.4961929558491078,-0.6152548093215802,40.0,-34337.75652987376,0.31816799582821126,0.3076575129418808,-12.332728137168736,-41475.00763085878,21,16,-2.1070096437262356,-44624.192991849784,-1.5968219105933172,49.0,-1.0436580242895988,-24987.69744701673,-5919.709505840993,21,-0.7750549988882149,23,-2.7285750220895912,6,0.703955448709618,False,-2.556174008002935,1.0,False,False
C__market_ret1__low,C,market_ret1,low,previous_close,14,-1.4988361001575234,-1.386224329295715,42.857142857142854,-3307.8787244729388,0.2826571518425755,0.4627116191037657,-8.827690427622347,-4049.43387799494,10,9,-3.225799773320924,-6115.208186758964,-1.5994620993213646,14.0,-0.85265280833318,-2059.1679721829387,-1262.3597311499957,5,-3.817716325756494,5,-0.4744979710198048,4,0.11934152041904317,False,,,False,False
D__lower_shadow__low,D,lower_shadow,low,previous_close,26,-1.5178669726316465,-0.6321077492665692,30.76923076923077,-12608.35399854192,0.1966539065553973,0.1823400012341898,-12.229427049039757,-12768.891716991919,15,11,-2.249971143230796,-14957.821743429944,-1.6185012568377355,26.0,-0.8970528838272741,-7434.108213642915,-7030.109121084007,11,-0.634098201628153,9,-1.7712513827922878,6,-2.7580331042304222,False,,,False,False
U__rv5_20__high,U,rv5_20,high,previous_close,32,-1.5293739388349605,-0.6640420569562815,40.625,-21481.027130119888,0.27014576134569757,0.29109754570473634,-11.294812295554268,-21481.02713011989,13,12,-2.2591461600144127,-28049.92298347087,-1.630021304784956,32.0,-1.376969429696771,-20162.368641942892,-4971.976372502989,3,-2.5395946927646302,21,-1.7054831993446147,8,-0.6882543472734921,False,-3.644409994861979,1.0,False,False
U__ma20slope5__high,U,ma20slope5,high,previous_close,111,-1.54092939905944,-0.6067232974431727,43.24324324324324,-56443.71330306664,0.33570742489913513,0.39410317321941485,-12.332728137168736,-63532.58752072066,5,9,-1.862720095339591,-72561.50922724865,-1.6415804334519633,108.0,-1.2113038613956082,-42012.967056650596,-5919.709505840993,37,-1.3370085916604413,70,-1.77685114574602,4,0.7014336995149832,False,,,False,False
C__ret10__low,C,ret10,low,previous_close,1,-1.6758135755562196,-1.6758135755562196,0.0,-1075.5371527919815,0.0,0.0,-1.6758135755562196,-1075.5371527919815,1,1,,,-1.7765365808413602,1.0,-1.6446869029884557,-1055.560054337991,-1075.5371527919815,0,,1,-1.6758135755562196,0,,False,,,False,False
R__amihud20__high,R,amihud20,high,previous_close,10,-1.6850732812675129,-1.3746171865434844,30.0,-4943.226724993969,0.1283483237410587,0.11761744364157935,-6.295431170794602,-5194.8641164439705,2,3,-3.729530258993468,-5475.393022042982,-1.7857920561379355,10.0,-0.9383992383857322,-2795.5438356279687,-1506.09847427999,0,,7,-1.798562245357262,3,-1.4202656983914315,False,,,False,False
C__prev_late_return__low,C,prev_late_return,low,previous_close,22,-1.7837936411704,-1.853468160775901,31.818181818181817,-13080.814356854917,0.20811317455055553,0.23859816066571143,-8.827690427622347,-13080.814356854917,14,11,-2.881182845627496,-17050.65789265394,-1.8845628467339808,22.0,-1.3917714662631626,-11772.134416158875,-4107.17063607298,8,-1.6639002077607898,9,-2.084830068826207,5,-1.4337575648453247,False,,,False,False
R__combo_late_distribution,R,combo_late_distribution,fixed,previous_close,4,-1.8904139027875624,-0.7996501958477822,25.0,-2455.6570821709765,0.11592066259698748,0.09001579601663251,-6.953841041699601,-2698.571108620981,3,3,,,-1.9912408834963267,4.0,-1.5681074533698522,-2345.720787815977,-1759.3217835499988,2,-2.981177609727343,2,-0.7996501958477822,0,,False,,,False,False
R__upper_shadow__high,R,upper_shadow,high,previous_close,27,-1.9162509973959212,-1.8438561782449447,29.629629629629626,-21547.75788655687,0.2037200787067924,0.20396450513202166,-8.223646820562418,-21764.228025356864,13,15,-2.8467873542995346,-26516.694851367894,-2.0170893699581445,27.0,-1.7803360625070708,-21058.19040874889,-5175.963308861987,14,-1.8995514843831263,9,-2.046642670386481,4,-1.6813180287119434,False,,,False,False
C__drawdown60__low,C,drawdown60,low,previous_close,7,-2.2719104117739115,-1.898432858748584,28.57142857142857,-9808.287074207954,0.1514215711140922,0.14746906543297647,-6.417454118864033,-9808.287074207954,2,2,-5.727005706762109,-7064.133423767975,-2.372931316527424,7.0,-1.7673367594459164,-7620.794793494932,-4107.17063607298,0,,4,-2.45869455571857,3,-2.0228648865143666,False,,,False,False
C__combo_late_distribution,C,combo_late_distribution,fixed,previous_close,9,-2.3513235191415376,-2.80607496565608,33.33333333333333,-6203.9609693629645,0.14137880691028265,0.1337415326451326,-8.827690427622347,-6403.883811172965,7,8,-5.4220904715914875,-6646.732718172974,-2.452373313319757,9.0,-1.7397954738259236,-5025.2620876259525,-4107.17063607298,6,-2.0143125180792723,2,-4.71652081922946,1,0.3570050746607168,False,,,False,False
R__combo_distribution,R,combo_distribution,fixed,previous_close,2,-3.96511155579003,-3.96511155579003,0.0,-2347.4943424459875,0.0,0.0,-6.953841041699601,-2347.4943424459875,2,2,,,-4.066975528158816,2.0,-4.024270953742981,-2667.1035578959877,-1759.3217835499988,1,-6.953841041699601,1,-0.9763820698804592,0,,False,,,False,False
C__range_pos20__low,C,range_pos20,low,previous_close,1,-5.036557294660186,-5.036557294660186,0.0,-2956.962787694995,0.0,0.0,-5.036557294660186,-2956.962787694995,1,1,,,-5.13895983203883,1.0,-4.117835342253435,-2417.5811294369914,-2956.962787694995,0,,0,,1,-5.036557294660186,False,,,False,False
C__ret20__low,C,ret20,low,previous_close,1,-6.417454118864033,-6.417454118864033,0.0,-4107.17063607298,0.0,0.0,-6.417454118864033,-4107.17063607298,1,1,,,-6.520546759603111,1.0,-5.574670277835891,-3567.78897781497,-4107.17063607298,0,,1,-6.417454118864033,0,,False,,,False,False
ALL__us_NASDAQCOM__low,ALL,us_NASDAQCOM,low,US_preopen_publication_unverified,0,,,,0.0,,,,0.0,0,0,,,,,,,,0,,0,,0,,False,,,False,False
ALL__us_NASDAQCOM__high,ALL,us_NASDAQCOM,high,US_preopen_publication_unverified,0,,,,0.0,,,,0.0,0,0,,,,,,,,0,,0,,0,,False,,,False,False
ALL__us_NASDAQSOX__low,ALL,us_NASDAQSOX,low,US_preopen_publication_unverified,0,,,,0.0,,,,0.0,0,0,,,,,,,,0,,0,,0,,False,,,False,False
ALL__us_NASDAQSOX__high,ALL,us_NASDAQSOX,high,US_preopen_publication_unverified,0,,,,0.0,,,,0.0,0,0,,,,,,,,0,,0,,0,,False,,,False,False
U__ret20__low,U,ret20,low,previous_close,0,,,,0.0,,,,0.0,0,0,,,,,,,,0,,0,,0,,False,,,False,False
U__bias20__low,U,bias20,low,previous_close,0,,,,0.0,,,,0.0,0,0,,,,,,,,0,,0,,0,,False,,,False,False
U__ma20slope5__low,U,ma20slope5,low,previous_close,0,,,,0.0,,,,0.0,0,0,,,,,,,,0,,0,,0,,False,,,False,False
U__range_pos20__low,U,range_pos20,low,previous_close,0,,,,0.0,,,,0.0,0,0,,,,,,,,0,,0,,0,,False,,,False,False
U__drawdown60__low,U,drawdown60,low,previous_close,0,,,,0.0,,,,0.0,0,0,,,,,,,,0,,0,,0,,False,,,False,False
U__downside_share20__high,U,downside_share20,high,previous_close,0,,,,0.0,,,,0.0,0,0,,,,,,,,0,,0,,0,,False,,,False,False
U__us_NASDAQCOM__low,U,us_NASDAQCOM,low,US_preopen_publication_unverified,0,,,,0.0,,,,0.0,0,0,,,,,,,,0,,0,,0,,False,,,False,False
U__us_NASDAQCOM__high,U,us_NASDAQCOM,high,US_preopen_publication_unverified,0,,,,0.0,,,,0.0,0,0,,,,,,,,0,,0,,0,,False,,,False,False
U__us_NASDAQSOX__low,U,us_NASDAQSOX,low,US_preopen_publication_unverified,0,,,,0.0,,,,0.0,0,0,,,,,,,,0,,0,,0,,False,,,False,False
U__us_NASDAQSOX__high,U,us_NASDAQSOX,high,US_preopen_publication_unverified,0,,,,0.0,,,,0.0,0,0,,,,,,,,0,,0,,0,,False,,,False,False
U__combo_weak_rebound,U,combo_weak_rebound,fixed,previous_close,0,,,,0.0,,,,0.0,0,0,,,,,,,,0,,0,,0,,False,,,False,False
R__us_NASDAQCOM__low,R,us_NASDAQCOM,low,US_preopen_publication_unverified,0,,,,0.0,,,,0.0,0,0,,,,,,,,0,,0,,0,,False,,,False,False
R__us_NASDAQCOM__high,R,us_NASDAQCOM,high,US_preopen_publication_unverified,0,,,,0.0,,,,0.0,0,0,,,,,,,,0,,0,,0,,False,,,False,False
R__us_NASDAQSOX__low,R,us_NASDAQSOX,low,US_preopen_publication_unverified,0,,,,0.0,,,,0.0,0,0,,,,,,,,0,,0,,0,,False,,,False,False
R__us_NASDAQSOX__high,R,us_NASDAQSOX,high,US_preopen_publication_unverified,0,,,,0.0,,,,0.0,0,0,,,,,,,,0,,0,,0,,False,,,False,False
D__ret20__high,D,ret20,high,previous_close,0,,,,0.0,,,,0.0,0,0,,,,,,,,0,,0,,0,,False,,,False,False
D__bias20__high,D,bias20,high,previous_close,0,,,,0.0,,,,0.0,0,0,,,,,,,,0,,0,,0,,False,,,False,False
D__ma20slope5__high,D,ma20slope5,high,previous_close,0,,,,0.0,,,,0.0,0,0,,,,,,,,0,,0,,0,,False,,,False,False
D__range_pos20__high,D,range_pos20,high,previous_close,0,,,,0.0,,,,0.0,0,0,,,,,,,,0,,0,,0,,False,,,False,False
D__drawdown60__high,D,drawdown60,high,previous_close,0,,,,0.0,,,,0.0,0,0,,,,,,,,0,,0,,0,,False,,,False,False
D__downside_share20__low,D,downside_share20,low,previous_close,0,,,,0.0,,,,0.0,0,0,,,,,,,,0,,0,,0,,False,,,False,False
D__us_NASDAQCOM__low,D,us_NASDAQCOM,low,US_preopen_publication_unverified,0,,,,0.0,,,,0.0,0,0,,,,,,,,0,,0,,0,,False,,,False,False
D__us_NASDAQCOM__high,D,us_NASDAQCOM,high,US_preopen_publication_unverified,0,,,,0.0,,,,0.0,0,0,,,,,,,,0,,0,,0,,False,,,False,False
D__us_NASDAQSOX__low,D,us_NASDAQSOX,low,US_preopen_publication_unverified,0,,,,0.0,,,,0.0,0,0,,,,,,,,0,,0,,0,,False,,,False,False
D__us_NASDAQSOX__high,D,us_NASDAQSOX,high,US_preopen_publication_unverified,0,,,,0.0,,,,0.0,0,0,,,,,,,,0,,0,,0,,False,,,False,False
D__combo_exhaustion,D,combo_exhaustion,fixed,previous_close,0,,,,0.0,,,,0.0,0,0,,,,,,,,0,,0,,0,,False,,,False,False
C__bias20__low,C,bias20,low,previous_close,0,,,,0.0,,,,0.0,0,0,,,,,,,,0,,0,,0,,False,,,False,False
C__atr20__high,C,atr20,high,previous_close,0,,,,0.0,,,,0.0,0,0,,,,,,,,0,,0,,0,,False,,,False,False
C__us_NASDAQCOM__low,C,us_NASDAQCOM,low,US_preopen_publication_unverified,0,,,,0.0,,,,0.0,0,0,,,,,,,,0,,0,,0,,False,,,False,False
C__us_NASDAQCOM__high,C,us_NASDAQCOM,high,US_preopen_publication_unverified,0,,,,0.0,,,,0.0,0,0,,,,,,,,0,,0,,0,,False,,,False,False
C__us_NASDAQSOX__low,C,us_NASDAQSOX,low,US_preopen_publication_unverified,0,,,,0.0,,,,0.0,0,0,,,,,,,,0,,0,,0,,False,,,False,False
C__us_NASDAQSOX__high,C,us_NASDAQSOX,high,US_preopen_publication_unverified,0,,,,0.0,,,,0.0,0,0,,,,,,,,0,,0,,0,,False,,,False,False
C__combo_weak_rebound,C,combo_weak_rebound,fixed,previous_close,0,,,,0.0,,,,0.0,0,0,,,,,,,,0,,0,,0,,False,,,False,False
C__combo_market_relative_weak,C,combo_market_relative_weak,fixed,previous_close,0,,,,0.0,,,,0.0,0,0,,,,,,,,0,,0,,0,,False,,,False,False
