id,sort,k,delete,status,n,years,months,mean,median,win,cash,mean_cash,pf,pf_cash,worst,worst_cash,tail5,tail5_cash,longest_loss,fee,max_extra_cash,need_extra_n
S2_F6,cash,1,best,diagnostic_only,598.0,7.0,76.0,-0.19518206023941578,-0.22959265877234405,35.785953177257525,-13527.365172818638,-22.621011994679996,0.635843178253695,0.8289398105708801,-8.235700377192982,-2546.041079933996,-3.2183707831963395,-1252.1378762670283,384.0,15532.565172820001,2546.041079933988,384.0
S2_F6,cash,1,worst,diagnostic_only,598.0,7.0,76.0,-0.17572573697589863,-0.22231015634894477,35.953177257525084,-5686.742511077653,-9.509602861333867,0.6683539393704686,0.9256960570353778,-8.235700377192982,-2098.7353961729973,-3.166064131755144,-1191.5256657141283,383.0,15528.967511079001,2098.735396172997,383.0
S2_F6,cash,1,both,diagnostic_only,597.0,7.0,76.0,-0.18937446811776132,-0.22498631405107739,35.845896147403685,-10981.32409288465,-18.39417771002454,0.6431924438904913,0.8565161553412577,-8.235700377192982,-2098.7353961729973,-3.166064131755144,-1191.5256657141283,383.0,15477.254092886,2098.735396172997,383.0
S2_F6,cash,5,best,diagnostic_only,594.0,7.0,76.0,-0.22142652466980464,-0.23834646923658281,35.35353535353536,-23625.320407484665,-39.77326667926712,0.5896414780456519,0.7012461974229457,-8.235700377192982,-2546.041079933996,-3.2183707831963395,-1252.1378762670283,384.0,15318.260407486001,2546.041079933988,384.0
S2_F6,cash,5,worst,diagnostic_only,594.0,7.0,76.0,-0.15692674240882273,-0.21367042124125651,36.195286195286194,1572.3720615093334,2.6470910126419755,0.6943650423200227,1.0226977335835001,-8.235700377192982,-1539.3766394609963,-3.0472550200547572,-1036.4043027812293,379.0,15331.627938492002,1539.376639460992,379.0
S2_F6,cash,5,both,diagnostic_only,589.0,7.0,76.0,-0.1969363928289478,-0.22498631405107739,35.653650254668925,-13820.164754963705,-23.463777173113254,0.6196697267675715,0.8005011502257692,-8.235700377192982,-1539.3766394609963,-3.0472550200547572,-1036.4043027812293,379.0,15065.609754965,1539.376639460992,379.0
S2_F7,net,1,best,not_applicable,,,,,,,,,,,,,,,,,,
S2_F7,net,1,worst,not_applicable,,,,,,,,,,,,,,,,,,
S2_F7,net,1,both,not_applicable,,,,,,,,,,,,,,,,,,
S2_F7,net,5,best,not_applicable,,,,,,,,,,,,,,,,,,
S2_F7,net,5,worst,not_applicable,,,,,,,,,,,,,,,,,,
S2_F7,net,5,both,not_applicable,,,,,,,,,,,,,,,,,,
S2_F7,cash,1,best,not_applicable,,,,,,,,,,,,,,,,,,
S2_F7,cash,1,worst,not_applicable,,,,,,,,,,,,,,,,,,
S2_F7,cash,1,both,not_applicable,,,,,,,,,,,,,,,,,,
S2_F7,cash,5,best,not_applicable,,,,,,,,,,,,,,,,,,
S2_F7,cash,5,worst,not_applicable,,,,,,,,,,,,,,,,,,
S2_F7,cash,5,both,not_applicable,,,,,,,,,,,,,,,,,,
