scenario,date,clock,side,quantity_old,reference_old,value_old,fee_old,dividend_tax_old,sequence,quantity_new,reference_new,value_new,fee_new,dividend_tax_new,_merge
S1_F1_30_paid_open_10,2025-10-31,09:25,BUY,1000.0,77.95,77988.97499999999,11.339596965,0.0,0,1000.0,77.95,78027.95,11.345263930000002,0.0,both
S1_F1_30_paid_open_10,2025-11-04,15:00,SELL,1000.0,73.49,73453.255,47.40673077700001,0.0,0,1000.0,73.49,73416.51,47.383015553999996,0.0,both
S1_F1_30_paid_open_10,2025-11-05,09:25,BUY,1000.0,70.31,70345.155,10.228185537000002,0.0,0,1000.0,70.31,70380.31,10.233297074000001,0.0,both
S1_F1_30_paid_open_10,2025-11-06,15:00,SELL,1000.0,76.22,76181.89,49.167791806,0.0,0,1000.0,76.22,76143.78,49.143195612,0.0,both
S1_F1_30_paid_open_10,2025-11-07,09:25,BUY,1000.0,74.07,74107.03499999999,10.775162889,0.0,0,1000.0,74.07,74144.06999999999,10.780547778,0.0,both
S1_F1_30_paid_open_10,2025-11-11,15:00,SELL,1000.0,68.03,67995.985,43.884608719000006,0.0,0,1000.0,68.03,67961.97,43.862655438000004,0.0,both
S1_F1_30_paid_open_10,2025-11-12,09:25,BUY,1000.0,66.45,66483.22499999999,9.666660915,0.0,0,1000.0,66.45,66516.45,9.671491829999999,0.0,both
S1_F1_30_paid_open_10,2025-12-01,15:00,SELL,1000.0,59.81,59780.095,38.582073313,0.0,0,1000.0,59.81,59750.19,38.562772626000005,0.0,both
S1_F1_30_paid_open_10,2025-12-02,09:25,BUY,1000.0,59.83,59859.91499999999,8.703631641,0.0,0,1000.0,59.83,59889.829999999994,8.707981282,0.0,both
S1_F1_30_paid_open_10,2025-12-10,15:00,SELL,1000.0,65.21,65177.395,42.065490733,0.0,0,1000.0,65.21,65144.78999999999,42.044447466,0.0,both
S1_F1_30_paid_open_10,2025-12-11,09:25,BUY,1000.0,64.01,64042.005000000005,9.311707527,0.0,0,1000.0,64.01,64074.01,9.316361054000001,0.0,both
S1_F1_30_paid_open_10,2025-12-18,15:00,SELL,1000.0,58.28,58250.86,37.595105044,0.0,0,1000.0,58.28,58221.72,37.576298088,0.0,both
S1_F1_30_paid_open_10,2025-12-19,09:25,BUY,1000.0,59.19,59219.595,8.610529113,0.0,0,1000.0,59.19,59249.189999999995,8.614832226,0.0,both
S1_F1_30_paid_open_10,2025-12-24,15:00,SELL,1000.0,65.14,65107.43,42.020335322,0.0,0,1000.0,65.14,65074.86,41.999314644,0.0,both
S1_F1_30_paid_open_10,2025-12-25,09:25,BUY,1000.0,65.4,65432.7,9.513914580000002,0.0,0,1000.0,65.4,65465.4,9.518669160000002,0.0,both
S1_F1_30_paid_open_10,2026-01-12,15:00,SELL,1000.0,60.93,60899.535,39.304559889,0.0,0,1000.0,60.93,60869.07,39.284897778,0.0,both
S1_F1_30_paid_open_10,2026-01-13,09:25,BUY,1000.0,60.78,60810.39,8.841830706,0.0,0,1000.0,60.78,60840.77999999999,8.846249412,0.0,both
S1_F1_30_paid_open_10,2026-01-16,15:00,SELL,1000.0,63.0,62968.5,40.63986990000001,66.0,0,1000.0,63.0,62937.0,40.6195398,66.0,both
S1_F1_30_paid_open_10,2026-01-19,09:25,BUY,1000.0,62.11,62141.05499999999,9.035309397,0.0,0,1000.0,62.11,62172.10999999999,9.039824794,0.0,both
S1_F1_30_paid_open_10,2026-01-22,15:00,SELL,1000.0,62.75,62718.625,40.478600575,0.0,0,1000.0,62.75,62687.25,40.458351150000006,0.0,both
S1_F1_30_paid_open_10,2026-01-23,09:25,BUY,1000.0,62.0,62031.0,9.0193074,0.0,0,1000.0,62.0,62061.99999999999,9.0238148,0.0,both
S1_F1_30_paid_open_10,2026-02-02,15:00,SELL,1000.0,55.68,55652.16,35.917904064000005,0.0,0,1000.0,55.68,55624.32,35.89993612800001,0.0,both
S1_F1_30_paid_open_10,2026-02-03,09:25,BUY,1000.0,56.3,56328.15,8.19011301,0.0,0,1000.0,56.3,56356.299999999996,8.19420602,0.0,both
S1_F1_30_paid_open_10,2026-02-26,15:00,SELL,1000.0,57.95,57921.025,37.38222953500001,0.0,0,1000.0,57.95,57892.05,37.363529070000006,0.0,both
S1_F1_30_paid_open_10,2026-02-27,09:25,BUY,1000.0,56.3,56328.15,8.19011301,0.0,0,1000.0,56.3,56356.299999999996,8.19420602,0.0,both
S1_F1_30_paid_open_10,2026-03-10,15:00,SELL,1000.0,54.36,54332.82,35.066402028,0.0,0,1000.0,54.36,54305.64,35.048860056,0.0,both
S1_F1_30_paid_open_10,2026-03-11,09:25,BUY,1000.0,54.7,54727.35,7.957356690000001,0.0,0,1000.0,54.7,54754.7,7.96133338,0.0,both
S1_F1_30_paid_open_10,2026-03-17,15:00,SELL,1000.0,50.9,50874.55,32.834434570000006,0.0,0,1000.0,50.9,50849.1,32.81800914,0.0,both
S1_F1_30_paid_open_10,2026-03-18,09:25,BUY,1000.0,51.3,51325.65,7.462749509999999,0.0,0,1000.0,51.3,51351.299999999996,7.4664790199999995,0.0,both
S1_F1_30_paid_open_10,2026-03-19,15:00,SELL,1000.0,50.46,50434.77,32.550600558000006,0.0,0,1000.0,50.46,50409.54,32.534317116000004,0.0,both
S1_F1_30_paid_open_10,2026-03-20,09:25,BUY,1000.0,50.98,51005.49,7.416198246,0.0,0,1000.0,50.98,51030.979999999996,7.419904492,0.0,both
S1_F1_30_paid_open_10,2026-03-25,15:00,SELL,1000.0,50.31,50284.845,32.453838963,0.0,0,1000.0,50.31,50259.69,32.437603926,0.0,both
S1_F1_30_paid_open_10,2026-03-26,09:25,BUY,1000.0,50.0,50025.0,7.273635,0.0,0,1000.0,50.0,50049.99999999999,7.27727,0.0,both
S1_F1_30_paid_open_10,2026-03-31,15:00,SELL,1000.0,51.46,51434.27,33.195677858,0.0,0,1000.0,51.46,51408.54,33.179071716,0.0,both
S1_F1_30_paid_open_10,2026-04-01,09:25,BUY,1000.0,53.0,53026.5,7.7100531,0.0,0,1000.0,53.0,53052.99999999999,7.713906199999999,0.0,both
S1_F1_30_paid_open_10,2026-04-02,15:00,SELL,1000.0,52.0,51974.0,33.5440196,0.0,0,1000.0,52.0,51948.0,33.527239200000004,0.0,both
S1_F1_30_paid_open_10,2026-04-03,09:25,BUY,1000.0,52.6,52626.3,7.65186402,0.0,0,1000.0,52.6,52652.59999999999,7.655688039999999,0.0,both
S1_F1_30_paid_open_10,2026-04-09,15:00,SELL,1000.0,55.02,54992.490000000005,35.492153046000006,0.0,0,1000.0,55.02,54964.98,35.474398092,0.0,both
S1_F1_30_paid_open_10,2026-04-10,09:25,BUY,1000.0,55.6,55627.8,8.08828212,0.0,0,1000.0,55.6,55655.59999999999,8.09232424,0.0,both
S1_F1_30_paid_open_10,2026-04-15,15:00,SELL,1000.0,57.82,57791.09,37.298369486000006,0.0,0,1000.0,57.82,57762.18,37.279710972000004,0.0,both
S1_F1_30_paid_open_10,2026-04-16,09:25,BUY,1000.0,57.99,58018.995,8.435961873,0.0,0,1000.0,57.99,58047.98999999999,8.440177746,0.0,both
S1_F1_30_paid_open_10,2026-04-20,15:00,SELL,1000.0,61.51,61479.245,39.678704723,0.0,0,1000.0,61.51,61448.49,39.658855446000004,0.0,both
S1_F1_30_paid_open_10,2026-04-21,09:25,BUY,1000.0,60.97,61000.48499999999,8.869470518999998,0.0,0,1000.0,60.97,61030.969999999994,8.873903038,0.0,both
S1_F1_30_paid_open_10,2026-04-22,15:00,SELL,1000.0,66.89,66856.55500000001,43.14922059700001,0.0,0,1000.0,66.89,66823.11,43.127635194,0.0,both
S1_F1_30_paid_open_10,2026-04-23,09:25,BUY,1000.0,66.98,67013.48999999999,9.743761446,0.0,0,1000.0,66.98,67046.98,9.748630892,0.0,both
S1_F1_30_paid_open_10,2026-05-12,15:00,SELL,1000.0,64.4,64367.80000000001,41.542978120000015,0.0,0,1000.0,64.4,64335.600000000006,41.52219624000001,0.0,both
S1_F1_30_paid_open_10,2026-05-13,09:25,BUY,1000.0,64.1,64132.04999999999,9.324800069999998,0.0,0,1000.0,64.1,64164.099999999984,9.329460139999998,0.0,both
S1_F1_30_paid_open_10,2026-05-14,15:00,SELL,1000.0,68.6,68565.7,44.25230278,0.0,0,1000.0,68.6,68531.4,44.23016556,0.0,both
S1_F1_30_paid_open_10,2026-05-15,09:25,BUY,1000.0,69.5,69534.75,10.11035265,0.0,0,1000.0,69.5,69569.49999999999,10.115405299999999,0.0,both
S1_F1_30_paid_open_10,2026-05-20,15:00,SELL,1000.0,68.15,68115.925,43.962017995,0.0,0,1000.0,68.15,68081.85,43.94002599,0.0,both
S1_F1_30_paid_open_10,2026-05-21,09:25,BUY,1000.0,69.2,69234.59999999999,10.06671084,0.0,0,1000.0,69.2,69269.2,10.071741679999999,0.0,both
S1_F1_30_paid_open_10,2026-05-25,15:00,SELL,1000.0,70.3,70264.85,45.34893419000001,0.0,0,1000.0,70.3,70229.7,45.326248379999996,0.0,both
S1_F1_30_paid_open_10,2026-05-26,09:25,BUY,1000.0,69.86,69894.93,10.162722822,0.0,0,1000.0,69.86,69929.85999999999,10.167801643999999,0.0,both
S1_F1_30_paid_open_10,2026-05-29,15:00,SELL,1000.0,73.4,73363.3,47.34867382,0.0,0,1000.0,73.4,73326.6,47.32498764000001,0.0,both
S1_F1_30_paid_open_10,2026-06-01,09:25,BUY,1000.0,75.2,75237.59999999999,10.93954704,0.0,0,1000.0,75.2,75275.2,10.94501408,0.0,both
S1_F1_30_paid_open_10,2026-06-03,15:00,SELL,1000.0,81.05,81009.475,52.28351516500001,0.0,0,1000.0,81.05,80968.95,52.25736033,0.0,both
S1_F1_30_paid_open_10,2026-06-04,09:25,BUY,1000.0,80.0,80040.0,11.637816,0.0,0,1000.0,80.0,80079.99999999999,11.643632,0.0,both
S1_F1_30_paid_open_10,2026-06-10,15:00,SELL,1000.0,71.13,71094.435,45.884348349,0.0,0,1000.0,71.13,71058.87,45.861394698,0.0,both
S1_F1_30_paid_open_10,2026-06-11,09:25,BUY,1000.0,69.82,69854.90999999999,10.156903914,0.0,0,1000.0,69.82,69889.81999999999,10.161979828,0.0,both
S1_F1_30_paid_open_10,2026-06-16,15:00,SELL,1000.0,72.9,72863.55,47.02613517,0.0,0,1000.0,72.9,72827.1,47.00261034000001,0.0,both
S1_F1_30_paid_open_10,2026-06-17,09:25,BUY,1000.0,71.7,71735.84999999999,10.43039259,0.0,0,1000.0,71.7,71771.7,10.435605180000001,0.0,both
S1_F1_30_paid_open_10,2026-06-18,15:00,SELL,1000.0,78.08,78040.96,50.367635584000006,0.0,0,1000.0,78.08,78001.92,50.342439168000006,0.0,both
S1_F1_30_paid_open_10,2026-06-22,09:25,BUY,1000.0,78.08,78119.04,11.358508416,0.0,0,1000.0,78.08,78158.07999999999,11.364184832,0.0,both
S1_F1_30_paid_open_10,2026-06-23,15:00,SELL,1000.0,74.1,74062.95,47.800227930000005,0.0,0,1000.0,74.1,74025.9,47.77631586,0.0,both
S1_F1_30_paid_open_10,2026-06-24,09:25,BUY,1000.0,73.0,73036.5,10.619507100000002,0.0,0,1000.0,73.0,73072.99999999999,10.624814199999998,0.0,both
S1_F1_30_paid_open_10,2026-06-25,15:00,SELL,1000.0,76.99,76951.505,49.66450132700001,0.0,0,1000.0,76.99,76913.01,49.639656654,0.0,both
S1_F1_30_paid_open_10,2026-06-26,09:25,BUY,1000.0,75.0,75037.5,10.910452500000002,0.0,0,1000.0,75.0,75074.99999999999,10.915904999999999,0.0,both
S1_F1_30_paid_open_10,2026-07-10,15:00,SELL,1000.0,66.27,66236.865,42.749272671,0.0,0,1000.0,66.27,66203.73,42.727887342,0.0,both
S1_F1_30_paid_open_10,2026-07-13,09:25,BUY,1000.0,65.3,65332.65,9.49936731,0.0,0,1000.0,65.3,65365.299999999996,9.504114620000001,0.0,both
S1_F1_30_paid_open_10,2026-07-15,15:00,SELL,1000.0,63.62,63588.19,41.039817826,0.0,0,1000.0,63.62,63556.38,41.019287652,0.0,both
S1_F1_30_paid_open_10,2026-07-16,09:25,BUY,1000.0,62.35,62381.175,9.070222845,0.0,0,1000.0,62.35,62412.34999999999,9.07475569,0.0,both
S1_F1_30_paid_open_10,2026-07-22,15:00,SELL,1000.0,60.71,60679.645,39.162642883,0.0,0,1000.0,60.71,60649.29,39.143051766000006,0.0,both
S1_F1_30_paid_open_10,2026-07-23,09:25,BUY,1000.0,61.99,62020.995,9.017852673,0.0,0,1000.0,61.99,62051.98999999999,9.022359346,0.0,both
S1_F1_30_paid_open_10,2026-07-28,15:00,SELL,1000.0,58.08,58050.96000000001,37.466089584,0.0,0,1000.0,58.08,58021.92,37.447347168,0.0,both
S1_F1_30_paid_open_10,2026-07-29,09:25,BUY,1000.0,58.08,58109.03999999999,8.449054416000001,0.0,0,1000.0,58.08,58138.079999999994,8.453276832,0.0,both
S1_F1_30_paid_open_10,2026-08-05,15:00,SELL,1000.0,65.92,65887.04000000001,42.523495616000005,130.0,0,1000.0,65.92,65854.08,42.502223232000006,130.0,both
S1_F1_30_paid_open_10,2026-08-06,09:25,BUY,1000.0,65.55,65582.775,9.535735485,0.0,0,1000.0,65.55,65615.54999999999,9.54050097,0.0,both
S1_F1_30_paid_open_10,2026-08-17,15:00,SELL,1000.0,68.23,68195.88500000001,44.01362417900001,0.0,0,1000.0,68.23,68161.77,43.991606358000006,0.0,both
S1_F1_30_paid_open_10,2026-08-18,09:25,BUY,1000.0,67.7,67733.84999999999,9.848501789999998,0.0,0,1000.0,67.7,67767.7,9.85342358,0.0,both
S1_F1_30_paid_open_10,2026-08-27,15:00,SELL,1000.0,63.86,63828.07000000001,41.19463637800001,0.0,0,1000.0,63.86,63796.14,41.174028756,0.0,both
S1_F1_30_paid_open_10,2026-08-28,09:25,BUY,1000.0,64.04,64072.02,9.316071708000004,0.0,0,1000.0,64.04,64104.04,9.320727416,0.0,both
S1_F1_30_paid_open_10,2026-09-01,15:00,SELL,1000.0,62.94,62908.530000000006,40.60116526200001,0.0,0,1000.0,62.94,62877.06,40.580854524,0.0,both
S1_F1_30_paid_open_10,2026-09-02,09:25,BUY,1000.0,61.72,61750.85999999999,8.978575044000001,0.0,0,1000.0,61.72,61781.719999999994,8.983062087999999,0.0,both
S1_F1_30_paid_open_10,2026-09-08,15:00,SELL,1000.0,64.75,64717.625,41.768755175,0.0,0,1000.0,64.75,64685.25,41.747860349999996,0.0,both
S1_F1_30_paid_open_10,2026-09-09,09:25,BUY,1000.0,64.9,64932.45,9.441178230000002,0.0,0,1000.0,64.9,64964.9,9.445896460000002,0.0,both
S1_F1_30_paid_post0935_5,2020-01-03,09:25,BUY,1000.0,18.49,18499.245,5.3699849,0.0,0,,,,,,left_only
S1_F1_30_paid_post0935_5,2020-01-03,09:40,BUY,,,,,,0,1000.0,18.47,18479.235,5.3695847,0.0,right_only
S1_F1_30_paid_post0935_5,2020-01-13,09:25,BUY,1000.0,18.02,18029.01,5.3605802,0.0,0,,,,,,left_only
S1_F1_30_paid_post0935_5,2020-01-13,09:40,BUY,,,,,,0,1000.0,17.85,17858.925,5.3571785,0.0,right_only
S1_F1_30_paid_post0935_5,2020-01-15,09:25,BUY,1000.0,18.35,18359.175,5.3671835,0.0,0,,,,,,left_only
S1_F1_30_paid_post0935_5,2020-01-15,09:40,BUY,,,,,,0,1000.0,18.51,18519.254999999997,5.3703851,0.0,right_only
S1_F1_30_paid_post0935_5,2020-01-17,09:25,BUY,1000.0,18.41,18419.205,5.3683841,0.0,0,,,,,,left_only
S1_F1_30_paid_post0935_5,2020-01-17,09:40,BUY,,,,,,0,1000.0,18.4,18409.2,5.368184,0.0,right_only
S1_F1_30_paid_post0935_5,2020-01-21,09:25,BUY,1000.0,19.2,19209.6,5.384192,0.0,0,,,,,,left_only
S1_F1_30_paid_post0935_5,2020-01-21,09:40,BUY,,,,,,0,1000.0,19.26,19269.629999999997,5.3853926,0.0,right_only
S1_F1_30_paid_post0935_5,2020-02-03,09:25,BUY,1000.0,18.0,18009.0,5.36018,0.0,0,,,,,,left_only
S1_F1_30_paid_post0935_5,2020-02-03,09:40,BUY,,,,,,0,1000.0,18.0,18009.0,5.36018,0.0,right_only
S1_F1_30_paid_post0935_5,2020-02-12,09:25,BUY,1000.0,19.08,19089.54,5.3817908,0.0,0,,,,,,left_only
S1_F1_30_paid_post0935_5,2020-02-12,09:40,BUY,,,,,,0,1000.0,18.92,18929.46,5.3785892,0.0,right_only
S1_F1_30_paid_post0935_5,2020-02-19,09:25,BUY,1000.0,18.65,18659.325,5.3731865,0.0,0,,,,,,left_only
S1_F1_30_paid_post0935_5,2020-02-19,09:40,BUY,,,,,,0,1000.0,18.62,18629.309999999998,5.3725862,0.0,right_only
S1_F1_30_paid_post0935_5,2020-02-25,09:25,BUY,1000.0,19.65,19659.825,5.3931965,0.0,0,,,,,,left_only
S1_F1_30_paid_post0935_5,2020-02-25,09:40,BUY,,,,,,0,1000.0,19.96,19969.98,5.3993996,0.0,right_only
S1_F1_30_paid_post0935_5,2020-03-02,09:25,BUY,1000.0,17.3,17308.649999999998,5.346173,0.0,0,,,,,,left_only
S1_F1_30_paid_post0935_5,2020-03-02,09:40,BUY,,,,,,0,1000.0,17.17,17178.585,5.3435717,0.0,right_only
S1_F1_30_paid_post0935_5,2020-03-12,09:25,BUY,1000.0,16.25,16258.125,5.3251625,0.0,0,,,,,,left_only
S1_F1_30_paid_post0935_5,2020-03-12,09:40,BUY,,,,,,0,1000.0,16.31,16318.154999999997,5.3263631,0.0,right_only
S1_F1_30_paid_post0935_5,2020-03-26,09:25,BUY,1000.0,13.41,13416.705,5.2683341,0.0,0,,,,,,left_only
S1_F1_30_paid_post0935_5,2020-03-26,09:40,BUY,,,,,,0,1000.0,13.35,13356.675,5.2671335,0.0,right_only
S1_F1_30_paid_post0935_5,2020-04-07,09:25,BUY,1000.0,14.35,14357.175,5.2871435,0.0,0,,,,,,left_only
S1_F1_30_paid_post0935_5,2020-04-07,09:40,BUY,,,,,,0,1000.0,14.15,14157.074999999999,5.2831415,0.0,right_only
S1_F1_30_paid_post0935_5,2020-04-16,09:25,BUY,1000.0,13.75,13756.875,5.2751375,0.0,0,,,,,,left_only
S1_F1_30_paid_post0935_5,2020-04-16,09:40,BUY,,,,,,0,1000.0,13.62,13626.81,5.2725362,0.0,right_only
S1_F1_30_paid_post0935_5,2020-04-20,09:25,BUY,1000.0,14.06,14067.03,5.2813406,0.0,0,,,,,,left_only
S1_F1_30_paid_post0935_5,2020-04-20,09:40,BUY,,,,,,0,1000.0,14.08,14087.039999999999,5.2817408,0.0,right_only
S1_F1_30_paid_post0935_5,2020-04-22,09:25,BUY,1000.0,14.06,14067.03,5.2813406,0.0,0,,,,,,left_only
S1_F1_30_paid_post0935_5,2020-04-22,09:40,BUY,,,,,,0,1000.0,14.0,14007.0,5.28014,0.0,right_only
S1_F1_30_paid_post0935_5,2020-04-24,09:25,BUY,1000.0,13.96,13966.98,5.2793396,0.0,0,,,,,,left_only
S1_F1_30_paid_post0935_5,2020-04-24,09:40,BUY,,,,,,0,1000.0,14.02,14027.009999999998,5.2805402,0.0,right_only
S1_F1_30_paid_post0935_5,2020-04-30,09:25,BUY,1000.0,14.31,14317.155,5.2863431,0.0,0,,,,,,left_only
S1_F1_30_paid_post0935_5,2020-04-30,09:40,BUY,,,,,,0,1000.0,14.45,14457.224999999999,5.2891445,0.0,right_only
S1_F1_30_paid_post0935_5,2020-05-07,09:25,BUY,1000.0,14.75,14757.375,5.2951475,0.0,0,,,,,,left_only
S1_F1_30_paid_post0935_5,2020-05-07,09:40,BUY,,,,,,0,1000.0,14.65,14657.324999999999,5.2931465,0.0,right_only
S1_F1_30_paid_post0935_5,2020-05-21,09:25,BUY,1000.0,13.88,13886.94,5.2777388,0.0,0,,,,,,left_only
S1_F1_30_paid_post0935_5,2020-05-21,09:40,BUY,,,,,,0,1000.0,13.9,13906.949999999999,5.278139,0.0,right_only
S1_F1_30_paid_post0935_5,2020-05-28,09:25,BUY,1000.0,13.5,13506.75,5.270135,0.0,0,,,,,,left_only
S1_F1_30_paid_post0935_5,2020-05-28,09:40,BUY,,,,,,0,1000.0,13.51,13516.755,5.2703351,0.0,right_only
S1_F1_30_paid_post0935_5,2020-06-02,09:25,BUY,1000.0,13.9,13906.95,5.278139,0.0,0,,,,,,left_only
S1_F1_30_paid_post0935_5,2020-06-02,09:40,BUY,,,,,,0,1000.0,14.04,14047.019999999999,5.2809404,0.0,right_only
S1_F1_30_paid_post0935_5,2020-06-18,09:25,BUY,1000.0,14.25,14257.125,5.2851425,0.0,0,,,,,,left_only
S1_F1_30_paid_post0935_5,2020-06-18,09:40,BUY,,,,,,0,1000.0,14.12,14127.06,5.2825412,0.0,right_only
S1_F1_30_paid_post0935_5,2020-06-22,09:25,BUY,1000.0,14.36,14367.179999999998,5.2873436,0.0,0,,,,,,left_only
S1_F1_30_paid_post0935_5,2020-06-22,09:40,BUY,,,,,,0,1000.0,14.48,14487.24,5.2897448,0.0,right_only
S1_F1_30_paid_post0935_5,2020-06-30,09:25,BUY,1000.0,15.19,15197.595,5.3039519,0.0,0,,,,,,left_only
S1_F1_30_paid_post0935_5,2020-06-30,09:40,BUY,,,,,,0,1000.0,15.11,15117.554999999998,5.3023511,0.0,right_only
S1_F1_30_paid_post0935_5,2020-07-03,09:25,BUY,1000.0,15.65,15657.825,5.3131565,0.0,0,,,,,,left_only
S1_F1_30_paid_post0935_5,2020-07-03,09:40,BUY,,,,,,0,1000.0,15.81,15817.904999999999,5.3163581,0.0,right_only
S1_F1_30_paid_post0935_5,2020-07-10,09:25,BUY,1000.0,16.68,16688.34,5.3337668,0.0,0,,,,,,left_only
S1_F1_30_paid_post0935_5,2020-07-10,09:40,BUY,,,,,,0,1000.0,16.46,16468.23,5.3293646,0.0,right_only
S1_F1_30_paid_post0935_5,2020-07-15,09:25,BUY,1000.0,16.83,16838.415,5.3367683,0.0,0,,,,,,left_only
S1_F1_30_paid_post0935_5,2020-07-15,09:40,BUY,,,,,,0,1000.0,16.84,16848.42,5.3369684,0.0,right_only
S1_F1_30_paid_post0935_5,2020-07-22,09:25,BUY,1000.0,15.44,15447.72,5.3089544,0.0,0,,,,,,left_only
S1_F1_30_paid_post0935_5,2020-07-22,09:40,BUY,,,,,,0,1000.0,15.28,15287.64,5.3057528,0.0,right_only
S1_F1_30_paid_post0935_5,2020-07-31,09:25,BUY,1000.0,14.28,14287.14,5.2857428,0.0,0,,,,,,left_only
S1_F1_30_paid_post0935_5,2020-07-31,09:40,BUY,,,,,,0,1000.0,14.58,14587.289999999999,5.2917458,0.0,right_only
S1_F1_30_paid_post0935_5,2020-08-14,09:25,BUY,1000.0,15.01,15017.505,5.3003501,0.0,0,,,,,,left_only
S1_F1_30_paid_post0935_5,2020-08-14,09:40,BUY,,,,,,0,1000.0,15.01,15017.505,5.3003501,0.0,right_only
S1_F1_30_paid_post0935_5,2020-08-19,09:25,BUY,1000.0,15.18,15187.589999999998,5.3037518,0.0,0,,,,,,left_only
S1_F1_30_paid_post0935_5,2020-08-19,09:40,BUY,,,,,,0,1000.0,15.04,15047.519999999999,5.3009504,0.0,right_only
S1_F1_30_paid_post0935_5,2020-08-31,09:25,BUY,1000.0,14.84,14847.42,5.2969484,0.0,0,,,,,,left_only
S1_F1_30_paid_post0935_5,2020-08-31,09:40,BUY,,,,,,0,1000.0,14.87,14877.435,5.2975487,0.0,right_only
S1_F1_30_paid_post0935_5,2020-09-03,09:25,BUY,1000.0,14.84,14847.42,5.2969484,0.0,0,,,,,,left_only
S1_F1_30_paid_post0935_5,2020-09-03,09:40,BUY,,,,,,0,1000.0,14.73,14737.365,5.2947473,0.0,right_only
S1_F1_30_paid_post0935_5,2020-09-10,09:25,BUY,1000.0,14.0,14007.0,5.28014,0.0,0,,,,,,left_only
S1_F1_30_paid_post0935_5,2020-09-10,09:40,BUY,,,,,,0,1000.0,13.98,13986.99,5.2797398,0.0,right_only
S1_F1_30_paid_post0935_5,2020-09-15,09:25,BUY,1000.0,13.83,13836.915,5.2767383,0.0,0,,,,,,left_only
S1_F1_30_paid_post0935_5,2020-09-15,09:40,BUY,,,,,,0,1000.0,13.74,13746.869999999999,5.2749374,0.0,right_only
S1_F1_30_paid_post0935_5,2020-09-22,09:25,BUY,1000.0,13.65,13656.825,5.2731365,0.0,0,,,,,,left_only
S1_F1_30_paid_post0935_5,2020-09-22,09:40,BUY,,,,,,0,1000.0,13.65,13656.824999999999,5.2731365,0.0,right_only
S1_F1_30_paid_post0935_5,2020-10-14,09:25,BUY,1000.0,13.8,13806.9,5.276138,0.0,0,,,,,,left_only
S1_F1_30_paid_post0935_5,2020-10-14,09:40,BUY,,,,,,0,1000.0,13.7,13706.849999999999,5.274137,0.0,right_only
S1_F1_30_paid_post0935_5,2020-10-22,09:25,BUY,1000.0,13.58,13586.79,5.2717358,0.0,0,,,,,,left_only
S1_F1_30_paid_post0935_5,2020-10-22,09:40,BUY,,,,,,0,1000.0,13.57,13576.785,5.2715357,0.0,right_only
S1_F1_30_paid_post0935_5,2020-10-26,09:25,BUY,1000.0,13.57,13576.785,5.2715357,0.0,0,,,,,,left_only
S1_F1_30_paid_post0935_5,2020-10-26,09:40,BUY,,,,,,0,1000.0,13.52,13526.759999999998,5.2705352,0.0,right_only
S1_F1_30_paid_post0935_5,2020-10-29,09:25,BUY,1000.0,13.76,13766.88,5.2753376,0.0,0,,,,,,left_only
S1_F1_30_paid_post0935_5,2020-10-29,09:40,BUY,,,,,,0,1000.0,13.78,13786.89,5.2757378,0.0,right_only
S1_F1_30_paid_post0935_5,2020-11-05,09:25,BUY,1000.0,13.68,13686.84,5.2737368,0.0,0,,,,,,left_only
S1_F1_30_paid_post0935_5,2020-11-05,09:40,BUY,,,,,,0,1000.0,13.7,13706.849999999999,5.274137,0.0,right_only
S1_F1_30_paid_post0935_5,2020-11-09,09:25,BUY,1000.0,14.27,14277.134999999998,5.2855427,0.0,0,,,,,,left_only
S1_F1_30_paid_post0935_5,2020-11-09,09:40,BUY,,,,,,0,1000.0,14.32,14327.16,5.2865432,0.0,right_only
S1_F1_30_paid_post0935_5,2020-11-17,09:25,BUY,1000.0,14.26,14267.13,5.2853426,0.0,0,,,,,,left_only
S1_F1_30_paid_post0935_5,2020-11-17,09:40,BUY,,,,,,0,1000.0,14.14,14147.07,5.2829414,0.0,right_only
S1_F1_30_paid_post0935_5,2020-12-03,09:25,BUY,1000.0,14.0,14007.0,5.28014,0.0,0,,,,,,left_only
S1_F1_30_paid_post0935_5,2020-12-03,09:40,BUY,,,,,,0,1000.0,13.93,13936.964999999998,5.2787393,0.0,right_only
S1_F1_30_paid_post0935_5,2020-12-10,09:25,BUY,1000.0,13.76,13766.88,5.2753376,0.0,0,,,,,,left_only
S1_F1_30_paid_post0935_5,2020-12-10,09:40,BUY,,,,,,0,1000.0,13.63,13636.814999999999,5.2727363,0.0,right_only
S1_F1_30_paid_post0935_5,2020-12-16,09:25,BUY,1000.0,13.56,13566.78,5.2713356000000005,0.0,0,,,,,,left_only
S1_F1_30_paid_post0935_5,2020-12-16,09:40,BUY,,,,,,0,1000.0,13.7,13706.849999999999,5.274137,0.0,right_only
S1_F1_30_paid_post0935_5,2020-12-21,09:25,BUY,1000.0,13.6,13606.8,5.272136,0.0,0,,,,,,left_only
S1_F1_30_paid_post0935_5,2020-12-21,09:40,BUY,,,,,,0,1000.0,13.57,13576.785,5.2715357,0.0,right_only
S1_F1_30_paid_post0935_5,2020-12-25,09:25,BUY,1000.0,13.35,13356.675,5.2671335,0.0,0,,,,,,left_only
S1_F1_30_paid_post0935_5,2020-12-25,09:40,BUY,,,,,,0,1000.0,13.31,13316.654999999999,5.2663331,0.0,right_only
