left,right,part,window,n,mean_pct,median_pct,win_pct,cash,pf_pct,pf_cash,worst_pct,mdd_cash,clusters
EXT_R1,EXT_R3,right_only,full_2020,37,-0.3136650058747142,-0.0355238035342944,48.64864864864865,-3724.7284159698784,0.7974295802731769,0.7734258283366552,-9.120108097805772,-7697.00218835693,30
EXT_R1,EXT_R4,intersection,full_2020,103,-0.25311096175664943,0.1722879648148255,54.36893203883495,5654.813333942346,0.8093664074331292,1.136272385906086,-8.246846366530596,-17816.906611986775,70
EXT_R1,EXT_R4,left_only,full_2020,9,-0.31638055669986664,-0.6010557197473317,44.44444444444444,-43.246536796963255,0.7891513932489985,0.9876420592433418,-5.815894472222222,-2148.732997399989,9
EXT_R1,EXT_R4,right_only,full_2020,98,-0.3899330307099051,-0.18773722222222855,45.91836734693878,-14173.440128151737,0.6798330578071442,0.5832747291008711,-10.155278745951652,-17200.24263720181,70
EXT_R1,EXT_R5,intersection,full_2020,103,-0.25311096175664943,0.1722879648148255,54.36893203883495,5654.813333942346,0.8093664074331292,1.136272385906086,-8.246846366530596,-17816.906611986775,70
EXT_R1,EXT_R5,left_only,full_2020,9,-0.31638055669986664,-0.6010557197473317,44.44444444444444,-43.246536796963255,0.7891513932489985,0.9876420592433418,-5.815894472222222,-2148.732997399989,9
EXT_R1,EXT_R5,right_only,full_2020,13,-0.5429095462069371,-0.2019124996323347,38.46153846153847,-3183.111414112981,0.3899174765123563,0.17358095879049698,-3.200081339138703,-3489.0817166629918,13
EXT_R2,EXT_R3,intersection,full_2020,81,-0.4498003618224165,0.2089894276180869,55.55555555555556,3113.4292987203144,0.712641214478947,1.0819780687383715,-8.246846366530596,-19789.437325755796,62
EXT_R2,EXT_R3,left_only,full_2020,82,-0.2615811257126487,-0.20191544060971975,42.68292682926829,-6678.1648169708105,0.6982099003071276,0.6771987231304791,-10.155278745951652,-9375.648755121874,69
EXT_R2,EXT_R3,right_only,full_2020,37,-0.3136650058747142,-0.0355238035342944,48.64864864864865,-3724.7284159698784,0.7974295802731769,0.7734258283366552,-9.120108097805772,-7697.00218835693,30
EXT_R2,EXT_R4,intersection,full_2020,149,-0.35798910566355674,-0.0625011504246577,49.664429530201346,-3307.898421153537,0.7063378061573571,0.9396937722764866,-10.155278745951652,-26313.303121629688,88
EXT_R2,EXT_R4,left_only,full_2020,14,-0.3245074908702136,-0.5098728493102789,42.857142857142854,-256.8370970969577,0.7199904545381469,0.9326819816568861,-5.815894472222222,-2362.323557699983,14
EXT_R2,EXT_R4,right_only,full_2020,52,-0.2104517178199162,0.21445066241380814,51.92307692307693,-5210.728373055848,0.8530540935959087,0.7477400205512911,-9.120108097805772,-8573.93154880588,41
EXT_R2,EXT_R5,intersection,full_2020,116,-0.2855883893243542,0.11605737385582396,52.58620689655172,2471.7019198293647,0.776651487122748,1.0545050930247037,-8.246846366530596,-21097.820130399752,76
EXT_R2,EXT_R5,left_only,full_2020,47,-0.526706988392082,-0.6010557197473317,40.42553191489361,-6036.437438079861,0.5002779650252047,0.5467758173115859,-10.155278745951652,-7019.507849641943,44
EXT_R2,EXT_R5,right_only,full_2020,0,,,,0.0,,,,0.0,0
EXT_R3,EXT_R4,intersection,full_2020,118,-0.4071138519066117,0.19063869621645618,53.38983050847458,-611.2991172495622,0.7390300731536652,0.9887666299727157,-9.120108097805772,-20907.14487623971,81
EXT_R3,EXT_R4,left_only,full_2020,0,,,,0.0,,,,0.0,0
EXT_R3,EXT_R4,right_only,full_2020,83,-0.19571604271717377,-0.151950621175895,45.78313253012048,-7907.3276769598215,0.7744803689778881,0.6250626506433199,-10.155278745951652,-13604.638799931881,66
