id,window,time,slip,slip_bps,full_signal_n,excluded,n,mean_pct,median_pct,win_pct,cash,pf_pct,pf_cash,worst_pct,mdd_cash,clusters
BASE_HV,full_2020,09:35,0.0005,5.0,62,0,62,0.24777006644997612,0.08084685192599156,51.61290322580645,8535.032863176186,1.296298419331624,1.7765557734674768,-11.393393878404662,-3123.2584452499486,40
BASE_HV,full_2020,09:35,0.001,10.0,62,0,62,0.1480620124021863,-0.019038761553767335,50.0,7106.1990503522175,1.1671682574984514,1.6115004049569066,-11.498402542801543,-3535.2730841999423,40
BASE_HV,full_2020,09:45,0.0005,5.0,62,0,62,0.3938285432243147,0.28434613458328684,58.06451612903226,8814.219226163194,1.5563637988917767,2.0415387160887364,-11.587652731517483,-1748.733191099971,40
BASE_HV,full_2020,09:45,0.001,10.0,62,0,62,0.29404742340525175,0.18389538626009888,56.451612903225815,7385.245750326222,1.3916666693285438,1.817817679681195,-11.692564217898815,-2004.4533653999467,40
BASE_HV,full_2020,10:00,0.0005,5.0,62,0,62,0.24928433565926605,0.20206878850928625,54.83870967741935,5777.7197534042025,1.3272270266715203,1.639034309415213,-10.907746745622559,-2517.5708799499835,40
BASE_HV,full_2020,10:00,0.001,10.0,62,0,62,0.14957552409811492,0.10251013386779176,53.2258064516129,4350.26528680822,1.1850314363596333,1.4511532405069654,-11.012998355058363,-2704.932659899978,40
BASE_HV,2024,open,0.0005,5.0,13,0,13,1.782246611905233,1.1513602216674061,69.23076923076923,5603.589438350047,3.963994922670899,4.733812323483137,-4.650157583560376,-1076.0769723999938,9
BASE_HV,2024,open,0.001,10.0,13,0,13,1.6832617673302666,1.052058263569289,69.23076923076923,5317.5167767000485,3.661999661800727,4.350645777608246,-4.752357855585816,-1126.2845447999916,9
BASE_HV,2024,09:35,0.0005,5.0,13,0,13,1.5620791532442728,1.7708948151970036,61.53846153846154,4494.71025530004,4.581159067628375,4.659125836219333,-3.878911700953651,-966.1880443499908,9
BASE_HV,2024,09:35,0.001,10.0,13,0,13,1.463204447468037,1.6711076416510258,61.53846153846154,4209.192310600042,4.08088100513613,4.142891808981773,-3.9814977888283156,-1016.4505886999918,9
BASE_HV,2024,09:45,0.0005,5.0,13,0,13,1.51651172488367,1.8655707884143533,69.23076923076923,4364.8415221500445,4.123677596381237,4.059732286366204,-5.149199037011782,-1195.9558029999926,9
BASE_HV,2024,09:45,0.001,10.0,13,0,13,1.4176598142191692,1.7690807029946192,69.23076923076923,4079.3885443000404,3.745795038748086,3.678258606036446,-5.2511496634877215,-1246.1034059999924,9
BASE_HV,2024,10:00,0.0005,5.0,13,0,13,1.4147463290710092,1.6203596310751365,76.92307692307693,4035.174738000047,4.861354860681928,4.724610624795195,-3.7428094863760077,-886.2688239499951,9
BASE_HV,2024,10:00,0.001,10.0,13,0,13,1.3159453265584904,1.523992212567517,69.23076923076923,3749.8866760000446,4.331546175912911,4.194987810254364,-3.845463659400534,-936.5713478999937,9
BASE_HV,2025,open,0.0005,5.0,10,0,10,1.0822469503548047,1.0340051469048963,70.0,3560.1403282010556,3.7446583803892,5.290284091560704,-2.3409711497211396,-545.6803749999976,5
BASE_HV,2025,open,0.001,10.0,10,0,10,0.9829109156655853,0.9346413533242837,70.0,3296.3719264020347,3.3156233106437156,4.707892872563531,-2.442018661518657,-569.234549999999,5
BASE_HV,2025,09:35,0.0005,5.0,10,0,10,0.6766728762154687,0.6082131741310135,70.0,1192.844688141053,3.178733503880487,2.0555510685066967,-1.3803500756983216,-785.9945637089709,5
BASE_HV,2025,09:35,0.001,10.0,10,0,10,0.5775397300075615,0.5095866300655724,70.0,930.2605262820482,2.697037557533715,1.7559754909325593,-1.480073894413403,-850.8534774179709,5
BASE_HV,2025,09:45,0.0005,5.0,10,0,10,0.8812097303858757,0.5865786686341883,60.0,1582.4657741440533,3.3980786985013753,2.1985314541100287,-1.455124113881033,-895.8686052059707,5
BASE_HV,2025,09:45,0.001,10.0,10,0,10,0.7819742645910905,0.4876825422878009,60.0,1319.6867042880444,2.9211397719559122,1.9118041372804468,-1.555325848158646,-960.6725544119777,5
BASE_HV,2025,10:00,0.0005,5.0,10,0,10,0.5855981856732176,0.4234190484630673,60.0,1122.8937171230527,2.9878778052698145,2.132934093646194,-1.455124113881033,-626.1777760769726,5
BASE_HV,2025,10:00,0.001,10.0,10,0,10,0.4865105995906453,0.32306931416822304,60.0,860.3445482460444,2.455533974830331,1.7736858314003396,-1.555325848158646,-691.1166381539816,5
BASE_HV,2026,open,0.0005,5.0,7,0,7,0.9493223687957839,1.0750771913824777,57.14285714285714,4685.95731816906,2.0840470279980083,2.1661956232784583,-4.331237586947363,-2839.1262382439963,5
BASE_HV,2026,open,0.001,10.0,7,0,7,0.8499112755268177,0.9757289441017921,57.14285714285714,4248.95267833807,1.924855688179716,2.0098567567015095,-4.433287640713948,-2906.0200484879924,5
