scenario,event,increment,start,end
S1_F1_post0935_b5_e0_d0_exdate_reference,70,869.8379108500085,2024-07-02,2024-07-31
S1_F1_post0935_b5_e0_d0_exdate_reference,71,954.0815975000041,2024-08-01,2024-08-08
S1_F1_post0935_b5_e0_d0_exdate_reference,72,-107.57010224999976,2024-08-09,2024-08-23
S1_F1_post0935_b5_e0_d0_exdate_reference,73,811.5134773500067,2024-08-26,2024-09-24
S1_F1_post0935_b5_e0_d0_exdate_reference,74,203.93344720001187,2024-09-25,2024-11-07
S1_F1_post0935_b5_e0_d0_exdate_reference,75,511.7400280500078,2024-11-08,2024-11-19
S1_F1_post0935_b5_e0_d0_exdate_reference,76,243.67390145000172,2024-11-20,2024-11-27
S1_F1_post0935_b5_e0_d0_exdate_reference,77,-163.2677380999994,2024-11-28,2024-12-05
S1_F1_post0935_b5_e0_d0_exdate_reference,78,115.735250800004,2024-12-06,2024-12-19
S1_F1_post0935_b5_e0_d0_exdate_reference,79,-382.48266374999366,2024-12-20,2025-01-07
S1_F1_post0935_b5_e0_d0_exdate_reference,8,-420.5763142999931,2020-06-17,2020-07-29
S1_F1_post0935_b5_e0_d0_exdate_reference,80,-149.76515154997833,2025-01-08,2025-02-21
S1_F1_post0935_b5_e0_d0_exdate_reference,81,54.777602999998635,2025-02-24,2025-03-04
S1_F1_post0935_b5_e0_d0_exdate_reference,82,-276.39825574999486,2025-03-05,2025-03-24
S1_F1_post0935_b5_e0_d0_exdate_reference,83,8.855427749997034,2025-03-25,2025-04-09
S1_F1_post0935_b5_e0_d0_exdate_reference,84,202.82769120000376,2025-04-10,2025-04-21
S1_F1_post0935_b5_e0_d0_exdate_reference,85,-1781.5549554499958,2025-04-22,2025-05-29
S1_F1_post0935_b5_e0_d0_exdate_reference,86,110.08197345000735,2025-05-30,2025-06-18
S1_F1_post0935_b5_e0_d0_exdate_reference,87,56.46986320000724,2025-06-19,2025-07-03
S1_F1_post0935_b5_e0_d0_exdate_reference,88,301.821065000011,2025-07-04,2025-07-28
S1_F1_post0935_b5_e0_d0_exdate_reference,89,1330.5410336180357,2025-07-29,2025-09-10
S1_F1_post0935_b5_e0_d0_exdate_reference,9,-329.2952578999939,2020-07-30,2020-08-12
S1_F1_post0935_b5_e0_d0_exdate_reference,90,-1116.3659994270056,2025-09-11,2025-09-22
S1_F1_post0935_b5_e0_d0_exdate_reference,91,1284.0138380070275,2025-09-23,2025-10-15
S1_F1_post0935_b5_e0_d0_exdate_reference,92,11216.975783670045,2025-10-16,2025-11-28
S1_F1_post0935_b5_e0_d0_exdate_reference,93,-227.17025222399388,2025-12-01,2025-12-09
S1_F1_post0935_b5_e0_d0_exdate_reference,94,663.7417032059893,2025-12-10,2025-12-17
S1_F1_post0935_b5_e0_d0_exdate_reference,95,-3332.9971010969894,2025-12-18,2026-01-09
S1_F1_post0935_b5_e0_d0_exdate_reference,96,3512.263924257015,2026-01-12,2026-01-30
S1_F1_post0935_b5_e0_d0_exdate_reference,97,-549.9882867150009,2026-02-02,2026-02-25
S1_F1_post0935_b5_e0_d0_exdate_reference,98,2007.5995748970163,2026-02-26,2026-03-09
S1_F1_post0935_b5_e0_d0_exdate_reference,99,-2356.993899098976,2026-03-10,2026-05-11
S1_F1_post0935_b10_e0_d0_exdate_reference,0,-155.94862179999836,2020-01-02,2020-01-09
S1_F1_post0935_b10_e0_d0_exdate_reference,1,1816.0104130000109,2020-01-10,2020-02-10
S1_F1_post0935_b10_e0_d0_exdate_reference,10,188.07235600000422,2020-08-13,2020-08-27
S1_F1_post0935_b10_e0_d0_exdate_reference,100,-387.6209264639183,2026-05-12,2026-07-09
S1_F1_post0935_b10_e0_d0_exdate_reference,101,-1855.0717157619802,2026-07-10,2026-08-04
S1_F1_post0935_b10_e0_d0_exdate_reference,102,-1225.1279432160081,2026-08-05,2026-08-14
S1_F1_post0935_b10_e0_d0_exdate_reference,103,570.4884455040155,2026-08-17,2026-08-26
S1_F1_post0935_b10_e0_d0_exdate_reference,104,-1555.6504213079752,2026-08-27,2026-09-11
S1_F1_post0935_b10_e0_d0_exdate_reference,11,-215.77877899999294,2020-08-28,2020-10-12
S1_F1_post0935_b10_e0_d0_exdate_reference,12,177.90133459999925,2020-10-13,2020-10-20
S1_F1_post0935_b10_e0_d0_exdate_reference,13,-508.85196499998347,2020-10-21,2020-11-13
S1_F1_post0935_b10_e0_d0_exdate_reference,14,86.74588279999807,2020-11-16,2020-12-01
S1_F1_post0935_b10_e0_d0_exdate_reference,15,-1039.6604191999795,2020-12-02,2021-02-04
S1_F1_post0935_b10_e0_d0_exdate_reference,16,-110.42232599998897,2021-02-05,2021-03-16
S1_F1_post0935_b10_e0_d0_exdate_reference,17,-81.20905059999859,2021-03-17,2021-03-30
S1_F1_post0935_b10_e0_d0_exdate_reference,18,12.811932400007208,2021-03-31,2021-04-19
S1_F1_post0935_b10_e0_d0_exdate_reference,19,-406.60434899998654,2021-04-20,2021-06-17
S1_F1_post0935_b10_e0_d0_exdate_reference,2,361.80591260001165,2020-02-11,2020-03-10
S1_F1_post0935_b10_e0_d0_exdate_reference,20,-26.207498599993414,2021-06-18,2021-07-05
S1_F1_post0935_b10_e0_d0_exdate_reference,21,-27.146569599999566,2021-07-06,2021-07-15
S1_F1_post0935_b10_e0_d0_exdate_reference,22,-210.60659139999916,2021-07-16,2021-07-30
S1_F1_post0935_b10_e0_d0_exdate_reference,23,-85.93139079999855,2021-08-02,2021-08-10
S1_F1_post0935_b10_e0_d0_exdate_reference,24,-238.44235199999457,2021-08-11,2021-09-01
S1_F1_post0935_b10_e0_d0_exdate_reference,25,-52.71285919999718,2021-09-02,2021-10-08
S1_F1_post0935_b10_e0_d0_exdate_reference,26,-520.6659221999889,2021-10-11,2021-11-30
S1_F1_post0935_b10_e0_d0_exdate_reference,27,-184.3190909999994,2021-12-01,2021-12-23
S1_F1_post0935_b10_e0_d0_exdate_reference,28,-76.43782059999648,2021-12-24,2021-12-31
S1_F1_post0935_b10_e0_d0_exdate_reference,29,-146.6915620000018,2022-01-04,2022-02-08
S1_F1_post0935_b10_e0_d0_exdate_reference,3,169.96954460000416,2020-03-11,2020-03-24
S1_F1_post0935_b10_e0_d0_exdate_reference,30,1.1672818000024563,2022-02-09,2022-02-18
S1_F1_post0935_b10_e0_d0_exdate_reference,31,33.55037419999826,2022-02-21,2022-03-11
S1_F1_post0935_b10_e0_d0_exdate_reference,32,-165.76815759999045,2022-03-14,2022-04-27
S1_F1_post0935_b10_e0_d0_exdate_reference,33,-88.5835862999993,2022-04-28,2022-05-17
S1_F1_post0935_b10_e0_d0_exdate_reference,34,51.65192090000164,2022-05-18,2022-05-25
S1_F1_post0935_b10_e0_d0_exdate_reference,35,-104.58227989999614,2022-05-26,2022-06-14
S1_F1_post0935_b10_e0_d0_exdate_reference,36,-357.7014820000004,2022-06-15,2022-07-18
S1_F1_post0935_b10_e0_d0_exdate_reference,37,-754.4970433999897,2022-07-19,2022-09-05
S1_F1_post0935_b10_e0_d0_exdate_reference,38,11.551140499999747,2022-09-06,2022-09-27
S1_F1_post0935_b10_e0_d0_exdate_reference,39,-145.9537410999983,2022-09-28,2022-10-12
S1_F1_post0935_b10_e0_d0_exdate_reference,4,149.02555400000347,2020-03-25,2020-04-02
S1_F1_post0935_b10_e0_d0_exdate_reference,40,-160.96105089999946,2022-10-13,2022-11-01
S1_F1_post0935_b10_e0_d0_exdate_reference,41,-119.37961009999526,2022-11-02,2022-11-29
S1_F1_post0935_b10_e0_d0_exdate_reference,42,-273.0318011999989,2022-11-30,2023-01-05
S1_F1_post0935_b10_e0_d0_exdate_reference,43,-178.45962139999938,2023-01-06,2023-01-13
S1_F1_post0935_b10_e0_d0_exdate_reference,44,-68.71080029999939,2023-01-16,2023-02-01
S1_F1_post0935_b10_e0_d0_exdate_reference,45,71.2796511000015,2023-02-02,2023-02-09
S1_F1_post0935_b10_e0_d0_exdate_reference,46,130.64588170000206,2023-02-10,2023-02-20
S1_F1_post0935_b10_e0_d0_exdate_reference,47,110.32378150000113,2023-02-21,2023-03-02
S1_F1_post0935_b10_e0_d0_exdate_reference,48,-454.74013410000043,2023-03-03,2023-03-13
S1_F1_post0935_b10_e0_d0_exdate_reference,49,-314.8499389999906,2023-03-14,2023-04-20
S1_F1_post0935_b10_e0_d0_exdate_reference,5,-242.61824379999962,2020-04-03,2020-04-14
S1_F1_post0935_b10_e0_d0_exdate_reference,50,-66.72700999999506,2023-04-21,2023-05-25
S1_F1_post0935_b10_e0_d0_exdate_reference,51,-395.3942826999919,2023-05-26,2023-06-09
S1_F1_post0935_b10_e0_d0_exdate_reference,52,646.4797181000031,2023-06-12,2023-07-13
S1_F1_post0935_b10_e0_d0_exdate_reference,53,978.8938718000027,2023-07-14,2023-08-04
S1_F1_post0935_b10_e0_d0_exdate_reference,54,194.86818280000443,2023-08-07,2023-08-22
S1_F1_post0935_b10_e0_d0_exdate_reference,55,-935.2940685999965,2023-08-23,2023-09-06
S1_F1_post0935_b10_e0_d0_exdate_reference,56,423.1415354000055,2023-09-07,2023-09-22
S1_F1_post0935_b10_e0_d0_exdate_reference,57,-459.0051590000003,2023-09-25,2023-10-30
S1_F1_post0935_b10_e0_d0_exdate_reference,58,-217.25874169999952,2023-10-31,2023-11-17
S1_F1_post0935_b10_e0_d0_exdate_reference,59,-90.6547403999939,2023-11-20,2023-11-28
S1_F1_post0935_b10_e0_d0_exdate_reference,6,-158.09101679998275,2020-04-15,2020-05-19
S1_F1_post0935_b10_e0_d0_exdate_reference,60,12.394075600001088,2023-11-29,2023-12-08
S1_F1_post0935_b10_e0_d0_exdate_reference,61,10.781595599997672,2023-12-11,2023-12-19
S1_F1_post0935_b10_e0_d0_exdate_reference,62,-66.67892519999623,2023-12-20,2024-01-11
S1_F1_post0935_b10_e0_d0_exdate_reference,63,-219.5955053999951,2024-01-12,2024-02-19
S1_F1_post0935_b10_e0_d0_exdate_reference,64,664.1416522,2024-02-20,2024-02-27
S1_F1_post0935_b10_e0_d0_exdate_reference,65,462.4395916000103,2024-02-28,2024-03-18
S1_F1_post0935_b10_e0_d0_exdate_reference,66,-114.31284539999251,2024-03-19,2024-04-26
S1_F1_post0935_b10_e0_d0_exdate_reference,67,-342.0508426999986,2024-04-29,2024-05-17
S1_F1_post0935_b10_e0_d0_exdate_reference,68,224.24171300000307,2024-05-20,2024-06-06
S1_F1_post0935_b10_e0_d0_exdate_reference,69,-472.2073389999932,2024-06-07,2024-07-01
S1_F1_post0935_b10_e0_d0_exdate_reference,7,-395.4819947999931,2020-05-20,2020-06-16
S1_F1_post0935_b10_e0_d0_exdate_reference,70,712.0425217000229,2024-07-02,2024-07-31
S1_F1_post0935_b10_e0_d0_exdate_reference,71,930.6175950000033,2024-08-01,2024-08-08
S1_F1_post0935_b10_e0_d0_exdate_reference,72,-128.32990449999852,2024-08-09,2024-08-23
S1_F1_post0935_b10_e0_d0_exdate_reference,73,733.7280547000082,2024-08-26,2024-09-24
S1_F1_post0935_b10_e0_d0_exdate_reference,74,81.6040944000124,2024-09-25,2024-11-07
S1_F1_post0935_b10_e0_d0_exdate_reference,75,460.35795610000787,2024-11-08,2024-11-19
S1_F1_post0935_b10_e0_d0_exdate_reference,76,219.82490289999987,2024-11-20,2024-11-27
S1_F1_post0935_b10_e0_d0_exdate_reference,77,-185.1722761999954,2024-11-28,2024-12-05
S1_F1_post0935_b10_e0_d0_exdate_reference,78,93.22090160000153,2024-12-06,2024-12-19
S1_F1_post0935_b10_e0_d0_exdate_reference,79,-449.94082749999507,2024-12-20,2025-01-07
S1_F1_post0935_b10_e0_d0_exdate_reference,8,-528.6572285999937,2020-06-17,2020-07-29
S1_F1_post0935_b10_e0_d0_exdate_reference,80,-320.6174030999864,2025-01-08,2025-02-21
S1_F1_post0935_b10_e0_d0_exdate_reference,81,31.623406000002433,2025-02-24,2025-03-04
S1_F1_post0935_b10_e0_d0_exdate_reference,82,-339.8374114999897,2025-03-05,2025-03-24
S1_F1_post0935_b10_e0_d0_exdate_reference,83,-11.624444500004756,2025-03-25,2025-04-09
S1_F1_post0935_b10_e0_d0_exdate_reference,84,184.99218240000482,2025-04-10,2025-04-21
S1_F1_post0935_b10_e0_d0_exdate_reference,85,-1874.9368108999915,2025-04-22,2025-05-29
S1_F1_post0935_b10_e0_d0_exdate_reference,86,70.69684690000577,2025-05-30,2025-06-18
S1_F1_post0935_b10_e0_d0_exdate_reference,87,14.700326400004997,2025-06-19,2025-07-03
S1_F1_post0935_b10_e0_d0_exdate_reference,88,197.84713000000193,2025-07-04,2025-07-28
S1_F1_post0935_b10_e0_d0_exdate_reference,89,1074.4253512360192,2025-07-29,2025-09-10
S1_F1_post0935_b10_e0_d0_exdate_reference,9,-343.7231157999995,2020-07-30,2020-08-12
S1_F1_post0935_b10_e0_d0_exdate_reference,90,-1175.8963128540054,2025-09-11,2025-09-22
S1_F1_post0935_b10_e0_d0_exdate_reference,91,1213.866658014027,2025-09-23,2025-10-15
S1_F1_post0935_b10_e0_d0_exdate_reference,92,10725.631043340036,2025-10-16,2025-11-28
S1_F1_post0935_b10_e0_d0_exdate_reference,93,-287.02530844799185,2025-12-01,2025-12-09
S1_F1_post0935_b10_e0_d0_exdate_reference,94,598.9380624119804,2025-12-10,2025-12-17
S1_F1_post0935_b10_e0_d0_exdate_reference,95,-3457.9414721939684,2025-12-18,2026-01-09
S1_F1_post0935_b10_e0_d0_exdate_reference,96,3327.5858785140153,2026-01-12,2026-01-30
S1_F1_post0935_b10_e0_d0_exdate_reference,97,-605.8793994300067,2026-02-02,2026-02-25
S1_F1_post0935_b10_e0_d0_exdate_reference,98,1950.7192157940153,2026-02-26,2026-03-09
S1_F1_post0935_b10_e0_d0_exdate_reference,99,-2908.271316197948,2026-03-10,2026-05-11
S0_open_b5_e0_d0_exdate_reference,0,-13935.088326579673,2020-01-02,2026-09-11
S0_open_b10_e0_d0_exdate_reference,0,-13961.36043247977,2020-01-02,2026-09-11
S0_post0935_b5_e0_d0_exdate_reference,0,-13781.696779809557,2020-01-02,2026-09-11
S0_post0935_b10_e0_d0_exdate_reference,0,-13865.906820559729,2020-01-02,2026-09-11
S1_F1_open_b5_e0_d0_main,0,-157.54321109999728,2020-01-02,2020-01-09
S1_F1_open_b5_e0_d0_main,1,1949.079106900008,2020-01-10,2020-02-10
S1_F1_open_b5_e0_d0_main,10,78.18437660000563,2020-08-13,2020-08-27
S1_F1_open_b5_e0_d0_main,100,2211.521015628081,2026-05-12,2026-07-09
S1_F1_open_b5_e0_d0_main,101,385.3456797920371,2026-07-10,2026-08-04
S1_F1_open_b5_e0_d0_main,102,252.20576889900258,2026-08-05,2026-08-14
S1_F1_open_b5_e0_d0_main,103,408.1728740310209,2026-08-17,2026-08-26
S1_F1_open_b5_e0_d0_main,104,547.594618203002,2026-08-27,2026-09-11
S1_F1_open_b5_e0_d0_main,11,-334.9180913999917,2020-08-28,2020-10-12
S1_F1_open_b5_e0_d0_main,12,91.65736630000538,2020-10-13,2020-10-20
S1_F1_open_b5_e0_d0_main,13,-410.1056821999955,2020-10-21,2020-11-13
S1_F1_open_b5_e0_d0_main,14,-19.11365979999755,2020-11-16,2020-12-01
S1_F1_open_b5_e0_d0_main,15,-564.9512063999864,2020-12-02,2021-02-04
S1_F1_open_b5_e0_d0_main,16,172.0104390000197,2021-02-05,2021-03-16
S1_F1_open_b5_e0_d0_main,17,-57.645625199998904,2021-03-17,2021-03-30
S1_F1_open_b5_e0_d0_main,18,-48.57923470000242,2021-03-31,2021-04-19
S1_F1_open_b5_e0_d0_main,19,-336.06567499998346,2021-04-20,2021-06-17
S1_F1_open_b5_e0_d0_main,2,426.7480562000019,2020-02-11,2020-03-10
S1_F1_open_b5_e0_d0_main,20,-31.170649599996977,2021-06-18,2021-07-05
S1_F1_open_b5_e0_d0_main,21,5.077715399995213,2021-07-06,2021-07-15
S1_F1_open_b5_e0_d0_main,22,-107.33159489999525,2021-07-16,2021-07-30
S1_F1_open_b5_e0_d0_main,23,-74.10729539999738,2021-08-02,2021-08-10
S1_F1_open_b5_e0_d0_main,24,-102.70817499999976,2021-08-11,2021-09-01
S1_F1_open_b5_e0_d0_main,25,-168.87763099999574,2021-09-02,2021-10-08
S1_F1_open_b5_e0_d0_main,26,-425.1888611999839,2021-10-11,2021-11-30
S1_F1_open_b5_e0_d0_main,27,-69.95964469999853,2021-12-01,2021-12-23
S1_F1_open_b5_e0_d0_main,28,-34.43321000000287,2021-12-24,2021-12-31
S1_F1_open_b5_e0_d0_main,29,-24.550379899996187,2022-01-04,2022-02-08
S1_F1_open_b5_e0_d0_main,3,246.41747290000058,2020-03-11,2020-03-24
S1_F1_open_b5_e0_d0_main,30,-26.23505959999966,2022-02-09,2022-02-18
S1_F1_open_b5_e0_d0_main,31,18.361686500005817,2022-02-21,2022-03-11
S1_F1_open_b5_e0_d0_main,32,-174.86527959999512,2022-03-14,2022-04-27
S1_F1_open_b5_e0_d0_main,33,-69.13824309999836,2022-04-28,2022-05-17
S1_F1_open_b5_e0_d0_main,34,61.0222104500026,2022-05-18,2022-05-25
S1_F1_open_b5_e0_d0_main,35,-46.565989799995805,2022-05-26,2022-06-14
S1_F1_open_b5_e0_d0_main,36,-148.61424014999648,2022-06-15,2022-07-18
S1_F1_open_b5_e0_d0_main,37,-346.6375200499897,2022-07-19,2022-09-05
S1_F1_open_b5_e0_d0_main,38,-19.05897994999941,2022-09-06,2022-09-27
S1_F1_open_b5_e0_d0_main,39,-137.34302054999898,2022-09-28,2022-10-12
S1_F1_open_b5_e0_d0_main,4,102.43757639999967,2020-03-25,2020-04-02
S1_F1_open_b5_e0_d0_main,40,-104.05407524999646,2022-10-13,2022-11-01
S1_F1_open_b5_e0_d0_main,41,-63.082454899997174,2022-11-02,2022-11-29
S1_F1_open_b5_e0_d0_main,42,-135.53950009999608,2022-11-30,2023-01-05
S1_F1_open_b5_e0_d0_main,43,-128.99391049999758,2023-01-06,2023-01-13
S1_F1_open_b5_e0_d0_main,44,-49.195450100000016,2023-01-16,2023-02-01
S1_F1_open_b5_e0_d0_main,45,20.73927524999999,2023-02-02,2023-02-09
S1_F1_open_b5_e0_d0_main,46,30.27989030000208,2023-02-10,2023-02-20
S1_F1_open_b5_e0_d0_main,47,40.08304035000219,2023-02-21,2023-03-02
S1_F1_open_b5_e0_d0_main,48,-163.02801564999936,2023-03-03,2023-03-13
S1_F1_open_b5_e0_d0_main,49,29.420231650005007,2023-03-14,2023-04-20
S1_F1_open_b5_e0_d0_main,5,-428.6742239000014,2020-04-03,2020-04-14
S1_F1_open_b5_e0_d0_main,50,-97.97190524999678,2023-04-21,2023-05-25
S1_F1_open_b5_e0_d0_main,51,-670.6147929000035,2023-05-26,2023-06-09
S1_F1_open_b5_e0_d0_main,52,623.8251087000026,2023-06-12,2023-07-13
S1_F1_open_b5_e0_d0_main,53,195.13713185000233,2023-07-14,2023-08-04
S1_F1_open_b5_e0_d0_main,54,319.7466919000035,2023-08-07,2023-08-22
S1_F1_open_b5_e0_d0_main,55,-1213.6877357999983,2023-08-23,2023-09-06
S1_F1_open_b5_e0_d0_main,56,381.48106730000654,2023-09-07,2023-09-22
S1_F1_open_b5_e0_d0_main,57,-239.41797849999784,2023-09-25,2023-10-30
S1_F1_open_b5_e0_d0_main,58,-72.39112019999811,2023-10-31,2023-11-17
S1_F1_open_b5_e0_d0_main,59,-104.53407035000055,2023-11-20,2023-11-28
S1_F1_open_b5_e0_d0_main,6,-143.26990909999586,2020-04-15,2020-05-19
S1_F1_open_b5_e0_d0_main,60,-162.78656314999898,2023-11-29,2023-12-08
S1_F1_open_b5_e0_d0_main,61,-53.70310259999678,2023-12-11,2023-12-19
S1_F1_open_b5_e0_d0_main,62,-32.1123624999982,2023-12-20,2024-01-11
S1_F1_open_b5_e0_d0_main,63,-344.2911535999938,2024-01-12,2024-02-19
S1_F1_open_b5_e0_d0_main,64,722.2874263000049,2024-02-20,2024-02-27
S1_F1_open_b5_e0_d0_main,65,1149.1790989000037,2024-02-28,2024-03-18
S1_F1_open_b5_e0_d0_main,66,161.33827855000345,2024-03-19,2024-04-26
S1_F1_open_b5_e0_d0_main,67,-827.6620738999954,2024-04-29,2024-05-17
S1_F1_open_b5_e0_d0_main,68,230.2949564000046,2024-05-20,2024-06-06
S1_F1_open_b5_e0_d0_main,69,-17.264167350000207,2024-06-07,2024-07-01
S1_F1_open_b5_e0_d0_main,7,-184.08419569999387,2020-05-20,2020-06-16
S1_F1_open_b5_e0_d0_main,70,709.7563100500083,2024-07-02,2024-07-31
S1_F1_open_b5_e0_d0_main,71,994.1019977000033,2024-08-01,2024-08-08
S1_F1_open_b5_e0_d0_main,72,122.54719889999978,2024-08-09,2024-08-23
S1_F1_open_b5_e0_d0_main,73,171.18707415000972,2024-08-26,2024-09-24
S1_F1_open_b5_e0_d0_main,74,-866.6122581499876,2024-09-25,2024-11-07
S1_F1_open_b5_e0_d0_main,75,831.9032296500118,2024-11-08,2024-11-19
S1_F1_open_b5_e0_d0_main,76,353.73000200000024,2024-11-20,2024-11-27
S1_F1_open_b5_e0_d0_main,77,-43.206537499998376,2024-11-28,2024-12-05
S1_F1_open_b5_e0_d0_main,78,-64.35655009999755,2024-12-06,2024-12-19
S1_F1_open_b5_e0_d0_main,79,-202.39086284999212,2024-12-20,2025-01-07
S1_F1_open_b5_e0_d0_main,8,-720.7323172999895,2020-06-17,2020-07-29
S1_F1_open_b5_e0_d0_main,80,310.46945075002077,2025-01-08,2025-02-21
S1_F1_open_b5_e0_d0_main,81,364.9357045500001,2025-02-24,2025-03-04
S1_F1_open_b5_e0_d0_main,82,-346.4339560999979,2025-03-05,2025-03-24
S1_F1_open_b5_e0_d0_main,83,38.87072789999729,2025-03-25,2025-04-09
S1_F1_open_b5_e0_d0_main,84,272.86339155000314,2025-04-10,2025-04-21
S1_F1_open_b5_e0_d0_main,85,-1301.3101530499844,2025-04-22,2025-05-29
S1_F1_open_b5_e0_d0_main,86,90.07177335000233,2025-05-30,2025-06-18
S1_F1_open_b5_e0_d0_main,87,-183.65253799999846,2025-06-19,2025-07-03
S1_F1_open_b5_e0_d0_main,88,-278.4747378999891,2025-07-04,2025-07-28
S1_F1_open_b5_e0_d0_main,89,1080.4392712310291,2025-07-29,2025-09-10
S1_F1_open_b5_e0_d0_main,9,-29.13925489999383,2020-07-30,2020-08-12
S1_F1_open_b5_e0_d0_main,90,54.3892036320176,2025-09-11,2025-09-22
S1_F1_open_b5_e0_d0_main,91,1944.439849988994,2025-09-23,2025-10-15
S1_F1_open_b5_e0_d0_main,92,8875.465377552056,2025-10-16,2025-11-28
S1_F1_open_b5_e0_d0_main,93,-127.10570495401043,2025-12-01,2025-12-09
S1_F1_open_b5_e0_d0_main,94,1084.0128017399984,2025-12-10,2025-12-17
S1_F1_open_b5_e0_d0_main,95,-1391.7448840590077,2025-12-18,2026-01-09
S1_F1_open_b5_e0_d0_main,96,1390.8955221330107,2026-01-12,2026-01-30
S1_F1_open_b5_e0_d0_main,97,-720.0980170739931,2026-02-02,2026-02-25
S1_F1_open_b5_e0_d0_main,98,1547.3026574550022,2026-02-26,2026-03-09
S1_F1_open_b5_e0_d0_main,99,-4378.297753952938,2026-03-10,2026-05-11
S1_F1_open_b5_e0_d1_main,0,-157.54321109999728,2020-01-02,2020-01-09
S1_F1_open_b5_e0_d1_main,1,1949.079106900008,2020-01-10,2020-02-10
S1_F1_open_b5_e0_d1_main,10,78.18437660000563,2020-08-13,2020-08-27
S1_F1_open_b5_e0_d1_main,100,2211.521015628081,2026-05-12,2026-07-09
S1_F1_open_b5_e0_d1_main,101,385.3456797920371,2026-07-10,2026-08-04
S1_F1_open_b5_e0_d1_main,102,252.20576889900258,2026-08-05,2026-08-14
S1_F1_open_b5_e0_d1_main,103,408.1728740310209,2026-08-17,2026-08-26
S1_F1_open_b5_e0_d1_main,104,547.594618203002,2026-08-27,2026-09-11
S1_F1_open_b5_e0_d1_main,11,-334.9180913999917,2020-08-28,2020-10-12
S1_F1_open_b5_e0_d1_main,12,91.65736630000538,2020-10-13,2020-10-20
S1_F1_open_b5_e0_d1_main,13,-410.1056821999955,2020-10-21,2020-11-13
S1_F1_open_b5_e0_d1_main,14,-19.11365979999755,2020-11-16,2020-12-01
S1_F1_open_b5_e0_d1_main,15,-564.9512063999864,2020-12-02,2021-02-04
S1_F1_open_b5_e0_d1_main,16,172.0104390000197,2021-02-05,2021-03-16
S1_F1_open_b5_e0_d1_main,17,-57.645625199998904,2021-03-17,2021-03-30
S1_F1_open_b5_e0_d1_main,18,-48.57923470000242,2021-03-31,2021-04-19
S1_F1_open_b5_e0_d1_main,19,-336.06567499998346,2021-04-20,2021-06-17
S1_F1_open_b5_e0_d1_main,2,426.7480562000019,2020-02-11,2020-03-10
S1_F1_open_b5_e0_d1_main,20,-31.170649599996977,2021-06-18,2021-07-05
S1_F1_open_b5_e0_d1_main,21,5.077715399995213,2021-07-06,2021-07-15
S1_F1_open_b5_e0_d1_main,22,-107.33159489999525,2021-07-16,2021-07-30
S1_F1_open_b5_e0_d1_main,23,-74.10729539999738,2021-08-02,2021-08-10
S1_F1_open_b5_e0_d1_main,24,-102.70817499999976,2021-08-11,2021-09-01
S1_F1_open_b5_e0_d1_main,25,-168.87763099999574,2021-09-02,2021-10-08
S1_F1_open_b5_e0_d1_main,26,-425.1888611999839,2021-10-11,2021-11-30
S1_F1_open_b5_e0_d1_main,27,-69.95964469999853,2021-12-01,2021-12-23
S1_F1_open_b5_e0_d1_main,28,-34.43321000000287,2021-12-24,2021-12-31
S1_F1_open_b5_e0_d1_main,29,-24.550379899996187,2022-01-04,2022-02-08
S1_F1_open_b5_e0_d1_main,3,246.41747290000058,2020-03-11,2020-03-24
S1_F1_open_b5_e0_d1_main,30,-26.23505959999966,2022-02-09,2022-02-18
S1_F1_open_b5_e0_d1_main,31,18.361686500005817,2022-02-21,2022-03-11
S1_F1_open_b5_e0_d1_main,32,-174.86527959999512,2022-03-14,2022-04-27
S1_F1_open_b5_e0_d1_main,33,-69.13824309999836,2022-04-28,2022-05-17
S1_F1_open_b5_e0_d1_main,34,61.0222104500026,2022-05-18,2022-05-25
S1_F1_open_b5_e0_d1_main,35,-46.565989799995805,2022-05-26,2022-06-14
